Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
023787.png;True;2244;0,76;504,29;8,14
023788.png;True;2232;0,79;501,77;8,24
023789.png;True;2335;0,79;510,23;8,64
023790.png;True;2332;0,84;499,9;8,63
023791.png;True;2232;0,85;502,04;8,38
023792.png;True;2246;0,82;504,93;8,46
023793.png;True;2337;0,78;509,28;8,49
023794.png;True;2335;0,84;501,48;8,46
023795.png;True;2246;0,77;503,83;8,17
023796.png;True;2302;0,78;502,02;8,42
023797.png;True;133;0,76;509,34;0,49
023798.png;True;2246;0,77;502,42;8,24
023799.png;True;2240;0,77;504,59;8,14
023800.png;True;2232;0,76;500,72;8,34
023801.png;True;2447;0,76;506,47;8,82
023802.png;True;2277;0,76;503,31;8,24
023803.png;True;2277;0,77;503,11;8,23
023804.png;True;2334;0,76;499,93;8,5
023805.png;True;2277;0,76;504,95;8,38
023807.png;True;2187;0,77;502,31;7,92
023808.png;True;2232;0,8;501,69;8,08
023809.png;True;131;0,76;516,86;0,49
023810.png;True;2334;0,76;504,31;8,48
023811.png;True;2277;0,76;504,82;8,31
023813.png;True;2322;1,23;499,93;8,51
023814.png;True;2232;0,76;501,59;8,1
023815.png;True;2232;0,76;498,47;8,06
023816.png;True;2232;1,54;503,13;8,12
023817.png;True;2322;0,78;502,98;8,72
023818.png;True;2447;0,77;503,64;9,02
023819.png;True;2232;0,78;501,89;8,38
023820.png;True;2246;0,78;508,49;8,29
023821.png;True;154;0,79;509,06;0,63
023822.png;True;129;0,79;500,92;0,5
023823.png;True;2246;0,78;500,47;8,2
023824.png;True;2245;0,75;501,61;8,18
023825.png;True;2187;0,77;502,44;7,93
023826.png;True;2244;0,77;501,93;8,15
023827.png;True;2232;0,8;501,8;8,03
023828.png;True;2231;1,49;513,26;8,24
023829.png;True;2277;0,77;501,09;8,24
023830.png;True;2322;0,88;509,09;8,55
023831.png;True;2232;0,77;504,01;8,04
023832.png;True;2447;0,77;502,92;8,81
023833.png;True;147;0,89;507,21;0,56
023834.png;True;2332;0,76;502,38;8,43
023835.png;True;2334;0,76;502,17;8,45
023836.png;True;2230;0,77;502,14;8,17
023837.png;True;2332;0,76;500,91;8,57
023838.png;True;2777;0,78;503,54;11,63
023839.png;True;2217;0,77;503,72;8,21
023840.png;True;2244;0,78;501,99;8,26
023841.png;True;2277;0,77;501,59;8,36
023842.png;True;2187;1,11;500,52;7,99
023843.png;True;2232;0,81;495,14;8,1
023844.png;True;115;0,76;499,99;0,43
023845.png;True;2247;0,75;499,45;8,17
023846.png;True;2232;1,35;503,83;8,46
023847.png;True;2277;1,56;512,65;8,35
023849.png;True;2232;0,78;502,79;8,18
023850.png;True;2232;0,78;503,2;8,4
023851.png;True;2338;0,79;501,37;8,69
023852.png;True;2462;0,78;503,89;8,9
023853.png;True;2232;0,76;501,42;8,08
023854.png;True;2232;0,76;504,28;8,12
023855.png;True;2246;0,77;502,49;8,17
023856.png;True;244;0,75;499,26;0,9
023857.png;True;2232;0,77;502,31;8,06
023858.png;True;2232;0,75;501,2;8,15
023862.png;True;2232;0,76;501,19;8,16
023863.png;True;2482;0,76;501,83;8,91
023865.png;True;2447;0,85;503,24;8,84
023866.png;True;2482;0,77;503,86;9,06
023867.png;True;2232;0,77;503,45;8,1
023868.png;True;2277;0,77;503,78;8,14
023869.png;True;2412;0,77;499,53;8,72
023870.png;True;2332;0,77;508,69;8,46
023871.png;True;125;0,75;505,09;0,47
023872.png;True;2232;0,84;504,42;7,98
023873.png;True;2447;0,77;500,89;8,86
023874.png;True;3502;0,77;502,57;12,94
023875.png;True;2232;0,77;501,59;8,2
023876.png;True;2232;0,75;510,32;8,25
023877.png;True;2277;0,79;498,88;8,21
023878.png;True;2232;0,77;500,72;8,09
023879.png;True;2322;0,76;505,95;8,57
023880.png;True;2246;0,78;508,21;8,39
023881.png;True;2474;0,78;503,42;9,09
023882.png;True;154;0,79;507,83;0,64
023883.png;True;2217;0,77;529,97;8,23
023884.png;True;2447;0,78;500,91;9,01
023885.png;True;2447;0,78;503,8;9,04
023886.png;True;2334;0,77;502,32;8,63
023887.png;True;2232;0,78;499,68;8,13
023888.png;True;2277;0,76;501,31;8,38
023889.png;True;2582;0,77;500,34;9,53
023890.png;True;2447;0,76;498,13;9,07
023891.png;True;2232;0,77;501,22;8,35
023892.png;True;2232;1,53;508,57;8,47
023893.png;True;143;0,87;501,69;0,53
023894.png;True;2335;1,55;508,35;10,13
023895.png;True;2232;0,94;520,27;8,08
023896.png;True;2232;0,76;506,86;8,24
023897.png;True;2232;0,76;500,91;8,42
023898.png;True;2742;0,78;501,4;10,57
023899.png;True;2322;0,78;502,11;8,44
023900.png;True;2447;0,77;503,33;8,79
023901.png;True;2232;0,75;510,8;8,58
023902.png;True;2232;0,77;495,54;8,11
023903.png;True;2322;0,77;497,56;8,52
023904.png;True;111;0,77;507,8;0,42
023905.png;True;2322;1,29;503,02;9,02
023907.png;True;2232;0,77;505,6;8,65
023908.png;True;2232;0,79;502,21;8,26
023910.png;True;2332;0,79;505,4;8,85
023911.png;True;2446;0,83;504,37;8,93
023913.png;True;2332;0,78;501,29;8,55
023915.png;True;2335;0,77;503,03;8,49
023916.png;True;2277;0,76;501,74;8,38
023917.png;True;2603;0,76;505,31;9,36
023918.png;True;2322;0,85;501,64;8,38
023919.png;True;154;0,78;502,58;0,58
023920.png;True;2335;0,78;504,89;8,41
023921.png;True;2232;0,77;502,2;8,21
023922.png;True;2335;0,8;507,04;8,53
023924.png;True;2338;0,76;501,87;9,92
023925.png;True;2242;0,76;501,26;8,05
023927.png;True;2245;0,76;502,89;8,11
023928.png;True;2232;0,78;501,69;8,19
023929.png;True;2277;0,77;505,81;8,41
023930.png;True;2232;0,77;504,45;8,11
023931.png;True;2302;0,82;516,5;8,46
023932.png;True;157;0,77;503,35;0,58
023933.png;True;2187;0,77;504,4;7,9
023934.png;True;2322;0,8;513,44;8,36
023935.png;True;2277;1,4;503,56;8,35
023936.png;True;2332;0,77;496,65;8,47
023937.png;True;2242;0,77;496,8;9,01
023938.png;True;2277;0,82;502,82;9,01
023939.png;True;2245;0,79;501,88;8,04
023940.png;True;2447;0,81;500,69;8,87
023941.png;True;2777;0,85;502,02;10,26
023942.png;True;2246;0,77;503,62;8,2
023943.png;True;659;0,78;501,67;2,52
023944.png;True;153;0,77;502,66;0,59
023945.png;True;2277;0,78;500,52;8,49
023946.png;True;2232;0,78;507,43;8,43
023947.png;True;2245;0,78;499,13;8,14
023948.png;True;2232;0,76;501,12;8,27
023949.png;True;2242;0,77;502,22;8,34
023951.png;True;2302;0,79;502,83;8,55
023952.png;True;2302;0,76;500,01;8,29
023953.png;True;2322;0,76;500,67;8,68
023954.png;True;2217;1,54;522,2;7,96
023955.png;True;2232;0,77;503,47;8,09
023956.png;True;121;0,76;504,52;0,45
023957.png;True;2232;0,86;500,72;8,13
023958.png;True;2232;1,07;500,85;8,12
023959.png;True;2242;1,46;508,63;8,74
023960.png;True;2277;0,75;501,33;10,67
023961.png;True;2277;1,83;513,67;8,26
023962.png;True;2321;0,75;502,96;8,51
023963.png;True;2526;0,75;500,61;9,08
023964.png;True;2201;0,77;501,09;7,99
023965.png;True;2277;1,53;508,29;8,25
023966.png;True;2232;0,77;502,27;8,59
023967.png;True;154;1,72;506,92;0,57
023968.png;True;2232;1,56;506,37;8,13
023970.png;True;2232;0,81;503,1;8,07
023971.png;True;2246;0,76;503,05;8,26
023972.png;True;2247;1,54;510,86;8,22
023973.png;True;2322;0,78;501,36;8,41
023974.png;True;2292;0,76;500,44;8,55
023975.png;True;2246;1,59;507,5;8,42
023976.png;True;2247;1,55;509,19;8,28
023977.png;True;2322;0,79;501,02;8,46
023978.png;True;2447;0,77;502,25;8,96
023979.png;True;155;0,77;505,41;0,58
023980.png;True;2232;0,76;502,12;8,08
023981.png;True;2334;0,77;504,97;8,46
023982.png;True;2322;0,77;501,33;8,55
023983.png;True;2246;0,77;503,68;8,27
023984.png;True;2528;0,77;502,83;9,1
023985.png;True;2322;0,76;503,62;8,36
023986.png;True;2242;0,82;504,07;8,15
023987.png;True;2335;0,76;504,73;8,49
023988.png;True;2332;0,77;508,5;10,4
023989.png;True;2337;0,77;507,54;8,47
023990.png;True;445;0,78;515,1;1,68
023991.png;True;2232;0,79;501,33;8,05
023992.png;True;2447;0,78;500,33;9,03
023993.png;True;2232;1,15;502,11;8,07
023994.png;True;2246;0,83;497,27;8,23
023995.png;True;2447;0,76;495,73;9,07
023996.png;True;2217;0,75;499,76;9,77
023997.png;True;2334;0,77;502,45;8,46
023998.png;True;2331;0,84;501,75;8,46
023999.png;True;2332;0,77;507,44;8,39
024000.png;True;2217;0,78;503,52;8,25
024001.png;True;428;0,78;503,36;1,6
024002.png;True;3124;0,78;501,5;11,74
024003.png;True;2322;1,46;506,44;8,35
024004.png;True;2187;1,8;510,49;8,06
024005.png;True;2232;1,03;502,42;8,08
024006.png;True;2244;0,76;505,04;8,12
024007.png;True;2447;0,76;528,16;8,86
024008.png;True;2332;0,78;501,1;8,4
024009.png;True;2337;0,76;503,73;8,4
024010.png;True;2334;0,77;501,24;8,7
024011.png;True;2337;0,76;501,17;8,47
024012.png;True;151;0,76;509,03;0,57
024013.png;True;2277;0,77;504,74;8,33
024014.png;True;2246;0,77;506,18;8,16
024015.png;True;2232;1,74;509,96;9,05
024016.png;True;2277;0,76;504,96;8,28
024017.png;True;2682;0,76;499,44;9,66
024018.png;True;2335;0,77;508,63;8,83
024019.png;True;2245;0,76;508,45;8,16
024021.png;True;2232;0,76;499,55;8,04
024022.png;True;2232;0,84;507,94;8,34
024023.png;True;2217;0,77;506,49;8,06
024024.png;True;135;0,85;506,05;0,51
024025.png;True;2322;0,77;501,68;8,5
024026.png;True;2521;0,78;500,9;9,39
024027.png;True;2572;0,79;501,49;9,29
024028.png;True;2246;0,77;501,32;8,35
024029.png;True;2687;0,78;503,73;10,03
024030.png;True;2332;0,78;507,23;8,63
024031.png;True;2232;0,77;503,11;8,14
024032.png;True;2232;0,77;500,22;8,08
024033.png;True;2447;0,84;499,49;8,87
024034.png;True;2232;0,8;504,08;8,21
024035.png;True;154;0,77;508,48;0,57
024036.png;True;2247;0,77;501,95;8,12
024037.png;True;2682;0,76;501,66;11,08
024038.png;True;2690;1,77;509,2;9,63
024039.png;True;2232;0,77;500,17;8,27
024040.png;True;2335;0,93;512,48;8,55
024041.png;True;2335;0,78;501,81;8,74
024043.png;True;2232;0,77;503,25;8,21
024044.png;True;2682;0,77;505,04;9,84
024045.png;True;3599;0,77;502,03;12,96
024046.png;True;2232;0,76;505,6;8,54
024047.png;True;220;0,77;497,02;0,8
024048.png;True;2562;0,77;496,64;9,36
024049.png;True;2544;0,76;502,17;9,29
024050.png;True;2242;0,76;507,19;8,46
024051.png;True;2246;0,79;503,02;8,22
024052.png;True;2246;0,77;500,57;8,28
024053.png;True;2562;0,76;500,93;9,26
024054.png;True;2277;0,75;501,84;8,63
024055.png;True;2332;0,77;499,79;8,41
024056.png;True;2277;0,76;501,95;8,48
024057.png;True;2567;0,79;501,36;9,58
024058.png;True;154;0,78;503,86;0,58
024059.png;True;583;0,76;502,93;2,16
024060.png;True;2447;0,78;502,13;9,07
024061.png;True;2334;0,77;501,68;8,51
024062.png;True;2335;0,75;503,44;8,39
024063.png;True;2232;0,77;502,53;8,13
024064.png;True;2232;0,77;504,24;8,09
024065.png;True;2322;0,78;501,71;8,63
024067.png;True;2302;0,77;501;8,32
024068.png;True;2232;0,76;502,73;8,61
024069.png;True;2322;0,78;498,89;8,4
024070.png;True;2246;0,77;501,16;8,11
024071.png;True;154;0,86;506,71;0,57
024072.png;True;2322;0,76;501,56;8,44
024073.png;True;2277;0,78;503,41;8,29
024074.png;True;2277;0,76;501,94;8,21
024075.png;True;2232;0,77;506,76;8,18
024076.png;True;2334;0,76;503,54;8,67
024077.png;True;2322;0,79;506,89;8,43
024078.png;True;2335;0,8;503,66;8,49
024079.png;True;2447;0,77;497,82;8,95
024081.png;True;2322;0,77;504,08;8,64
024082.png;True;2232;0,79;503,52;8,18
024083.png;True;230;0,76;503,47;0,84
024084.png;True;2335;0,76;504,54;8,84
024085.png;True;2232;0,79;502,09;8,24
024086.png;True;2242;0,78;503,18;8,33
024087.png;True;2245;0,79;507,69;8,74
024088.png;True;2242;0,84;502,47;8,34
024089.png;True;2232;0,79;501,34;8,24
024090.png;True;2246;0,79;506,58;8,39
024091.png;True;2632;0,77;502,88;9,62
024092.png;True;2246;0,77;503,75;8,17
024093.png;True;2232;0,76;499,37;8,03
024094.png;True;478;0,77;503,48;1,87
024095.png;True;2335;0,77;503,07;8,84
024097.png;True;2334;0,77;504,68;8,43
024098.png;True;2322;0,77;501,38;8,37
024099.png;True;2246;0,77;502,81;8,29
024101.png;True;2232;0,76;502,28;8,08
024102.png;True;2232;0,77;501,44;8,03
024104.png;True;2337;0,76;505,65;8,54
024105.png;True;2447;0,77;503,51;9,03
024106.png;True;2527;0,76;500,47;9,11
024107.png;True;2334;0,77;499,92;8,47
024108.png;True;154;0,77;500,48;0,57
024110.png;True;2232;0,76;501,11;8,07
024112.png;True;2277;0,77;501,42;8,3
024113.png;True;154;0,76;502,65;0,57
024114.png;True;582;0,77;503,44;2,14
024115.png;True;142;0,76;505,43;0,56
024116.png;True;505;0,79;502,51;1,88
024117.png;True;157;0,77;507,23;0,58
024118.png;True;154;0,8;497,99;0,57
024120.png;True;158;0,77;503,27;0,61
024121.png;True;234;0,79;502,46;1,11
024122.png;True;161;0,76;505,84;0,6
024123.png;True;142;0,89;506,15;0,54
024124.png;True;154;1,4;504,55;0,58
024125.png;True;154;0,77;503,72;0,58
024126.png;True;223;0,79;505,07;0,84
024127.png;True;155;0,78;503,82;0,59
024128.png;True;154;0,79;503,57;0,59
024129.png;True;155;0,79;502,82;0,6
024130.png;True;158;0,78;503,79;0,61
024131.png;True;446;0,78;503,96;1,66
024132.png;True;228;0,79;505,03;0,92
024133.png;True;455;0,77;526,12;1,81
024134.png;True;136;0,82;514,01;0,51
024135.png;True;111;0,77;505,88;0,41
024136.png;True;221;0,78;506,65;0,82
024137.png;True;154;0,77;503,75;0,57
024138.png;True;165;0,77;504,38;0,61
024139.png;True;154;0,77;503,01;0,58
024140.png;True;154;0,77;505,19;0,58
024141.png;True;155;0,77;504,08;0,58
024142.png;True;237;0,77;507,78;0,87
024143.png;True;95;0,77;503,57;0,36
024144.png;True;111;0,77;502,5;0,42
024145.png;True;125;0,77;510,11;0,48
024146.png;True;154;0,77;506,15;0,58
024147.png;True;160;0,77;505,45;0,6
024148.png;True;158;0,77;505,92;0,58
024149.png;True;155;0,77;505,19;0,58
024150.png;True;154;0,9;509,96;0,58
024151.png;True;446;0,75;508,8;1,67
024153.png;True;124;0,77;502,97;0,46
024154.png;True;153;0,77;503,69;0,57
024155.png;True;445;0,77;502,05;1,68
024157.png;True;154;0,76;504,92;0,58
024158.png;True;154;0,77;503,53;0,6
024159.png;True;230;0,78;502,07;0,85
024160.png;True;118;0,77;502,42;0,46
024161.png;True;155;0,77;504,67;1,76
024162.png;True;154;0,77;497,86;0,58
024163.png;True;154;0,78;500,54;0,67
024164.png;True;154;0,77;503,88;0,59
024165.png;True;125;0,86;510,48;0,47
024166.png;True;154;0,82;513,37;0,66
024167.png;True;152;0,77;502,88;0,57
024168.png;True;133;0,77;514,06;0,54
024169.png;True;444;0,78;502;1,66
024170.png;True;446;0,79;504,27;1,67
024171.png;True;154;0,77;510,87;0,59
024172.png;True;237;0,79;503,91;0,91
024173.png;True;138;0,79;509,31;0,52
024174.png;True;118;0,79;503,38;0,46
024175.png;True;234;0,79;506,89;0,88
024176.png;True;155;0,77;503,5;0,59
024177.png;True;217;0,77;507,58;0,81
024178.png;True;233;0,77;502,66;0,86
024179.png;True;522;0,76;503,9;1,89
024180.png;True;686;0,77;505,56;2,5
024181.png;True;337;1,61;507,04;1,25
024182.png;True;159;0,86;504,64;0,61
024183.png;True;131;0,77;502,2;0,49
024184.png;True;154;0,77;504,67;0,57
024185.png;True;446;0,8;503,31;1,63
024186.png;True;233;0,77;505,44;0,9
024187.png;True;589;0,77;507,15;2,23
024188.png;True;157;0,77;505,26;0,58
024189.png;True;228;0,77;508,39;0,83
024191.png;True;126;0,77;505,38;0,47
024192.png;True;670;0,77;505,94;2,44
024193.png;True;158;0,77;503,12;0,6
024194.png;True;135;0,76;505,12;0,5
024195.png;True;223;0,77;507,92;0,82
024198.png;True;154;0,76;499,13;0,57
024199.png;True;154;0,77;503,71;0,58
024200.png;True;234;0,77;500,91;0,86
024201.png;True;523;0,77;505,04;1,9
024202.png;True;446;0,77;503,24;1,69
024203.png;True;154;0,76;503,9;0,57
024204.png;True;463;0,77;504,91;1,7
024205.png;True;121;0,77;503,62;0,45
024206.png;True;152;1,05;503,14;0,57
024207.png;True;160;0,76;496,73;0,6
024208.png;True;154;0,77;497,89;0,58
024209.png;True;446;0,77;505,45;1,66
024210.png;True;133;0,79;508,71;0,5
024211.png;True;155;0,81;509,86;0,6
024212.png;True;153;0,79;503,21;0,57
024213.png;True;155;0,85;506,66;0,58
024214.png;True;154;0,79;502,95;0,59
024215.png;True;443;0,79;505,67;1,63
024216.png;True;185;0,79;510,94;0,7
024217.png;True;443;0,79;504,37;1,68
024218.png;True;233;0,79;508,47;0,89
024219.png;True;154;0,79;504,42;0,59
024220.png;True;155;0,79;503,86;0,59
024221.png;True;227;0,79;504,33;0,85
024222.png;True;223;0,77;507,81;0,82
024223.png;True;229;0,77;505,57;0,84
024224.png;True;157;0,91;504,11;0,58
024225.png;True;368;0,77;506,72;1,36
024226.png;True;581;0,76;503,11;2,12
024227.png;True;331;0,77;504,02;1,23
024228.png;True;157;0,77;504,24;0,58
024229.png;True;153;0,78;503,77;0,56
024230.png;True;140;1,32;504,18;0,52
024231.png;True;230;0,77;503,33;0,84
024232.png;True;155;0,78;510,47;0,58
024233.png;True;185;0,77;504,12;0,68
024234.png;True;445;0,76;498,15;1,61
024235.png;True;283;0,77;503,82;1,04
024236.png;True;234;0,76;502,83;0,88
024237.png;True;154;0,77;503,98;0,57
024238.png;True;447;0,77;507,46;1,65
024239.png;True;191;0,77;515,16;0,71
024240.png;True;154;0,77;505,36;0,59
024241.png;True;978;0,77;509,52;3,59
024242.png;True;230;0,85;503,71;0,85
024243.png;True;234;0,76;504,12;0,87
024244.png;True;134;0,76;503,95;0,5
024245.png;True;428;0,77;526,44;1,64
024246.png;True;154;0,78;503,83;0,57
024247.png;True;154;1,56;504,21;0,58
024248.png;True;654;0,76;497,94;2,4
024249.png;True;296;0,77;497,82;1,1
024250.png;True;159;0,78;500,93;0,59
024251.png;True;115;0,81;504,99;0,43
024253.png;True;228;0,77;506,36;0,89
024254.png;True;157;0,79;505,73;0,6
024255.png;True;154;0,77;507,34;0,58
024256.png;True;140;0,79;504,95;0,54
024257.png;True;158;0,79;529,47;0,68
024258.png;True;155;0,79;506,12;0,59
024259.png;True;154;0,79;503,61;0,59
024260.png;True;443;0,79;503,28;1,67
024261.png;True;142;0,78;503,45;0,54
024262.png;True;157;0,79;504,37;0,6
024263.png;True;155;0,77;504,15;0,58
024264.png;True;155;0,77;503,67;0,58
024265.png;True;155;0,77;502,7;0,58
024266.png;True;201;1,73;514,59;0,75
024267.png;True;157;0,77;507,84;0,58
024268.png;True;140;0,76;506,35;0,52
024270.png;True;154;1,54;505,12;0,58
024271.png;True;155;0,77;506,9;0,57
024273.png;True;128;0,77;505,81;0,49
024274.png;True;237;0,77;504,34;0,87
024275.png;True;154;0,77;503,24;0,57
024276.png;True;141;0,78;507,2;0,52
024277.png;True;223;0,87;502,66;0,84
024278.png;True;154;0,77;506,29;0,59
024280.png;True;154;0,76;502,69;0,58
024281.png;True;154;0,76;506,11;0,58
024282.png;True;155;0,77;502,19;0,58
024283.png;True;154;0,77;505,2;0,58
024284.png;True;152;0,78;507,97;0,57
024285.png;True;124;0,77;507,5;0,47
024286.png;True;325;0,77;502,87;1,2
024287.png;True;146;0,77;504,16;0,55
024288.png;True;154;0,77;503,66;0,58
024289.png;True;233;0,77;504,28;0,87
024290.png;True;153;0,78;506,76;0,58
024291.png;True;691;0,77;503,35;2,51
024292.png;True;157;1,16;508,9;0,58
024293.png;True;127;0,78;499,24;0,48
024294.png;True;152;0,78;498,84;0,58
024295.png;True;154;0,85;504,4;0,57
024296.png;True;226;0,77;502,62;0,83
024297.png;True;1125;0,82;505,02;4,1
024298.png;True;155;0,78;504,09;0,6
024299.png;True;446;0,78;512,31;1,67
024300.png;True;225;0,79;504,4;0,84
024301.png;True;157;0,79;516,5;0,62
024302.png;True;406;0,81;505,56;1,53
024303.png;True;155;0,79;504,3;0,59
024305.png;True;2331;0,79;501,19;8,63
024306.png;True;984;0,87;504,55;3,66
024307.png;True;155;0,78;503,07;0,58
024308.png;True;233;0,77;505,64;0,87
024309.png;True;230;0,77;503,39;0,84
024310.png;True;158;0,77;504,33;0,59
024311.png;True;444;0,77;501,97;1,68
024312.png;True;583;0,77;504;2,12
024313.png;True;228;0,77;506,05;0,84
024314.png;True;154;0,78;505,38;0,58
024315.png;True;446;0,77;507,77;1,66
024316.png;True;233;0,78;508,46;0,88
024317.png;True;154;0,77;505,64;0,57
024318.png;True;154;0,78;503,64;0,62
024319.png;True;383;0,77;502,34;1,4
024320.png;True;446;0,82;503,98;1,63
024321.png;True;136;0,77;504,34;0,51
024322.png;True;155;0,77;505,29;0,58
024323.png;True;155;0,78;502,8;0,58
024324.png;True;155;0,77;501,31;0,57
024326.png;True;154;0,78;504,44;0,58
024327.png;True;155;0,77;507,3;0,57
024329.png;True;443;0,78;503,26;1,62
024330.png;True;225;0,77;504,18;0,83
024331.png;True;155;0,77;503,01;0,58
024332.png;True;144;0,77;505,88;0,55
024333.png;True;583;0,77;505,94;2,14
024335.png;True;126;0,77;507,17;0,47
024336.png;True;154;0,77;504,8;0,57
024337.png;True;137;1,35;507,74;0,52
024338.png;True;228;0,78;499,7;0,84
024339.png;True;154;0,77;500,92;0,58
024340.png;True;157;0,85;503,59;0,59
024341.png;True;154;0,77;506,11;0,98
024342.png;True;520;0,78;502,82;1,92
024343.png;True;157;0,77;504,93;0,59
024344.png;True;234;0,81;506,11;0,87
024345.png;True;154;0,8;504,63;0,59
024346.png;True;155;0,79;506,21;0,62
024348.png;True;158;0,8;504,75;0,6
024349.png;True;155;0,8;504,52;0,6
024350.png;True;154;0,79;502,88;0,58
024351.png;True;431;0,79;502,3;1,62
024352.png;True;237;0,79;504,65;0,9
024353.png;True;141;0,79;505,08;0,54
024354.png;True;230;0,79;502,74;0,87
024355.png;True;141;0,79;507,58;0,52
024356.png;True;137;0,82;504,48;0,51
024357.png;True;157;0,77;505,49;0,58
024358.png;True;458;0,79;504,8;1,68
024359.png;True;155;0,78;505,56;0,58
024360.png;True;444;0,78;510,42;1,63
024361.png;True;335;0,77;504,14;1,25
024362.png;True;154;0,78;507,53;0,58
024363.png;True;143;0,78;502,75;0,54
024364.png;True;154;0,77;504,78;0,58
024365.png;True;155;0,77;508,18;0,59
024366.png;True;236;0,77;502,51;0,88
024367.png;True;154;0,78;504,5;0,58
024368.png;True;154;0,78;502,93;0,57
024369.png;True;154;0,78;503,15;0,57
024370.png;True;154;0,77;504,13;0,57
024371.png;True;155;1,56;510,84;0,59
024372.png;True;154;0,85;504,25;0,58
024373.png;True;154;0,77;504,38;0,58
024374.png;True;236;0,78;505,05;0,88
024376.png;True;157;0,77;504,88;0,6
024377.png;True;154;0,87;503,29;0,57
024378.png;True;449;0,76;503,65;1,76
024379.png;True;154;0,78;507,97;0,57
024380.png;True;154;0,77;505,49;0,58
024381.png;True;155;0,77;504,29;0,59
024382.png;True;154;0,78;507,61;0,57
024383.png;True;134;0,78;528,16;0,67
024384.png;True;443;0,82;520,46;1,62
024385.png;True;154;0,78;503,52;0,64
024386.png;True;154;0,79;506,22;0,6
024387.png;True;447;0,79;504,52;1,68
024388.png;True;154;0,81;503,36;0,59
024389.png;True;126;0,8;505,66;0,49
024390.png;True;126;0,79;504,16;0,48
024392.png;True;136;0,8;506,18;0,52
024394.png;True;690;0,8;501,37;2,59
024395.png;True;122;0,79;504,45;0,46
024396.png;True;123;0,8;503,08;0,46
024397.png;True;154;0,79;507,95;0,58
024398.png;True;154;0,79;504,36;1,18
024399.png;True;234;0,78;503;0,86
024400.png;True;157;0,77;505,47;0,58
024401.png;True;243;0,86;503,5;0,89
024402.png;True;157;0,78;503,76;0,74
024403.png;True;154;0,78;503,21;0,58
024404.png;True;329;0,85;505,81;1,21
024405.png;True;682;0,77;505,69;2,52
024406.png;True;111;0,77;502,08;0,41
024407.png;True;228;0,77;504,71;0,84
024408.png;True;165;0,77;503,6;0,63
024409.png;True;154;0,78;503,79;0,59
024410.png;True;154;0,78;507,46;0,58
024411.png;True;157;0,87;505,58;0,59
024412.png;True;154;0,77;501,04;0,58
024413.png;True;154;0,78;502,53;0,57
024414.png;True;450;0,78;501,32;1,65
024416.png;True;157;0,77;502,58;0,58
024417.png;True;155;0,77;502,09;0,57
024418.png;True;126;0,77;509,03;0,47
024419.png;True;236;0,78;503,15;0,87
024420.png;True;142;0,77;508,25;0,53
024421.png;True;525;0,77;501,15;1,92
024422.png;True;157;0,79;512,61;0,58
024423.png;True;444;0,78;504,92;1,67
024426.png;True;127;0,76;507,41;0,48
024427.png;True;155;0,83;507,6;0,59
024428.png;True;158;0,78;497,89;0,59
024429.png;True;154;0,78;499,44;0,58
024430.png;True;223;0,77;506,85;0,83
024431.png;True;154;0,77;505,33;0,57
024432.png;True;154;0,82;504,66;0,6
024433.png;True;153;0,93;504,31;0,59
024434.png;True;230;0,77;505,53;0,89
024435.png;True;446;0,79;504,96;1,66
024436.png;True;155;0,8;521,56;0,6
024437.png;True;154;0,79;503,02;0,59
024438.png;True;228;0,79;504,48;0,86
024439.png;True;502;0,79;503,18;1,92
024440.png;True;154;0,79;504,73;0,59
024441.png;True;154;0,79;501,79;0,59
024442.png;True;119;0,79;507,36;0,44
024443.png;True;426;0,78;504,04;1,57
024444.png;True;154;0,78;508,91;0,57
024445.png;True;154;0,78;504,12;0,57
024446.png;True;559;0,77;503,32;2,05
024447.png;True;223;0,77;505,02;0,82
024448.png;True;454;0,78;503,43;1,66
024449.png;True;154;0,78;504,4;0,58
024450.png;True;444;0,77;506,84;1,63
024452.png;True;157;0,77;503,94;0,58
024453.png;True;155;0,77;512,88;0,59
024454.png;True;138;0,77;514,31;0,53
024455.png;True;158;0,78;502,28;0,67
024456.png;True;154;0,77;502,04;0,57
024457.png;True;138;0,77;503,95;0,51
024458.png;True;154;0,78;501,61;0,58
024459.png;True;236;0,77;502,59;0,87
024460.png;True;668;0,78;506,73;2,42
024461.png;True;154;0,77;502,52;0,61
024462.png;True;135;0,78;502,15;0,5
024463.png;True;157;0,77;503,29;0,58
024464.png;True;154;0,76;504,04;0,57
024465.png;True;670;0,78;508,31;2,48
024466.png;True;124;0,77;513,12;0,46
024467.png;True;389;0,77;515,1;1,43
024468.png;True;158;0,79;502,63;0,6
024469.png;True;155;0,77;497,54;0,58
024470.png;True;236;0,78;497,97;0,88
024471.png;True;142;0,77;505,38;0,54
024472.png;True;160;0,82;502,5;0,6
024473.png;True;441;0,77;503,89;1,62
024474.png;True;229;0,87;504,59;0,87
024475.png;True;153;0,77;503,16;0,59
024476.png;True;523;0,78;502,18;1,97
024477.png;True;134;0,77;503,62;0,52
024478.png;True;150;0,79;503,78;0,57
024479.png;True;154;0,79;514,31;0,59
024480.png;True;228;0,79;505,03;0,86
024481.png;True;457;0,79;502,83;1,72
024482.png;True;217;0,79;503,71;0,82
