Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
050016.png;True;2246;0,88;8118,25;8,41
050017.png;True;2302;0,78;8098,06;8,43
050018.png;True;133;0,78;8110,18;0,51
050019.png;True;2246;0,79;8081,1;8,55
050020.png;True;2242;0,84;8126,79;8,14
050021.png;True;2232;0,81;8090,26;8,17
050022.png;True;2447;0,78;8106,6;8,92
050023.png;True;2276;0,79;8126,46;8,38
050024.png;True;2277;0,79;8111,99;8,33
050025.png;True;2334;0,79;8078,81;8,64
050026.png;True;2277;0,82;8109,61;8,38
050027.png;True;2187;0,79;8115,75;8,13
050028.png;True;2232;0,78;8084,78;8,32
050030.png;True;131;0,78;8114,55;0,52
050031.png;True;2334;0,78;8158,98;8,59
050032.png;True;2277;0,78;8094,39;8,29
050033.png;True;2322;0,79;8114,13;8,6
050034.png;True;2232;0,78;8101,94;8,26
050035.png;True;2232;0,78;8109,87;8,14
050036.png;True;2232;0,78;8108,08;8,23
050037.png;True;2322;0,83;8100,75;8,75
050038.png;True;2447;0,85;8102,59;9,01
050039.png;True;2232;0,8;8109,49;8,4
050040.png;True;2246;0,87;8082,23;8,15
050041.png;True;154;0,79;8110,41;0,63
050042.png;True;130;0,8;8074,63;0,51
050043.png;True;2246;0,78;8184,16;8,35
050045.png;True;2245;0,87;8102,33;8,21
050046.png;True;2187;0,84;8133,47;8,05
050047.png;True;2244;0,78;8082,89;8,36
050048.png;True;2232;0,79;8086,75;8,17
050050.png;True;2232;0,79;8112,88;8,24
050051.png;True;2277;0,78;8078,98;8,49
050052.png;True;2322;0,79;8096,9;8,57
050053.png;True;2232;0,78;8139,25;8,08
050054.png;True;2447;0,77;8049,62;8,93
050055.png;True;148;0,82;8092,83;0,57
050056.png;True;2332;0,78;8124,19;8,61
050057.png;True;2334;0,78;8121,39;8,6
050058.png;True;2232;0,78;8083,08;8,32
050059.png;True;2332;0,77;8095,9;8,67
050060.png;True;2777;0,78;8157,17;10,12
050061.png;True;2217;0,79;8121,84;8,19
050062.png;True;2244;0,78;8136,33;8,39
050063.png;True;2277;0,79;8120,17;8,75
050064.png;True;2186;0,78;8112,89;8,0
050065.png;True;2232;0,87;8063,09;8,3
050066.png;True;115;0,78;8088,52;0,46
050067.png;True;2247;0,78;8111,38;8,31
050068.png;True;2232;0,78;8098,42;8,11
050069.png;True;2277;0,79;8139,07;8,24
050070.png;True;2232;0,78;8099,2;8,17
050071.png;True;2232;0,79;8094,21;8,15
050072.png;True;2338;0,8;8108,8;8,61
050073.png;True;2462;0,79;8082,02;8,91
050074.png;True;2232;0,79;8116,44;8,2
050075.png;True;2232;0,84;8148,65;8,08
050076.png;True;2246;0,79;8088,96;8,34
050077.png;True;244;0,78;8123,46;0,92
050078.png;True;2232;0,78;8126,51;8,21
050079.png;True;2232;0,79;8110,23;8,25
050080.png;True;2232;0,78;8106,44;8,08
050081.png;True;2482;0,78;8086,87;9,08
050083.png;True;2447;0,8;8113,3;9,06
050084.png;True;2482;0,78;8115,29;9,25
050085.png;True;2232;0,77;8094,84;8,22
050086.png;True;2277;0,79;8098,17;8,47
050087.png;True;2412;0,81;8103,06;8,78
050088.png;True;2332;0,78;8088,3;8,51
050089.png;True;125;0,79;8081,53;0,48
050090.png;True;2232;0,8;8136,77;8,15
050091.png;True;2447;0,85;8157,71;9,0
050092.png;True;3502;0,78;8095,1;12,86
050093.png;True;2232;0,78;8106,54;8,2
050094.png;True;2232;0,78;8108,53;8,25
050095.png;True;2277;0,78;8120,7;8,52
050096.png;True;2231;0,79;8114,89;8,05
050097.png;True;2322;0,77;8081,52;8,5
050098.png;True;2246;0,79;8134,6;8,55
050099.png;True;2474;0,79;8110,08;9,02
050100.png;True;154;0,79;8107,78;0,59
050101.png;True;2217;0,78;8102,02;8,11
050102.png;True;2447;0,78;8087,8;8,94
050103.png;True;2447;0,79;8120,43;9,1
050104.png;True;2334;0,78;8099,63;8,53
050105.png;True;2232;0,78;8151,41;8,09
050106.png;True;2277;0,78;8140,52;8,56
050107.png;True;2582;0,78;8109,01;9,55
050108.png;True;2447;0,77;8083,08;8,94
050109.png;True;2232;1,08;8085,3;8,39
050110.png;True;2232;0,81;8121,96;8,3
050111.png;True;143;0,79;8088,35;0,54
050112.png;True;2334;0,79;8107,51;8,88
050113.png;True;2232;0,78;8097,81;8,04
050114.png;True;2232;0,8;8096,41;8,11
050115.png;True;2232;0,79;8090,06;8,14
050116.png;True;2742;0,79;8140,28;10,09
050117.png;True;2322;0,81;8132,69;8,46
050118.png;True;2447;0,86;8143,4;8,79
050119.png;True;2232;0,8;8135,05;8,07
050120.png;True;2232;0,77;8134,17;8,11
050121.png;True;2322;0,82;8102,21;8,4
050122.png;True;111;0,78;8120,83;0,43
050123.png;True;2322;0,78;8123,71;8,46
050124.png;True;2232;0,79;8118,84;8,27
050125.png;True;2232;0,76;8009,13;7,96
050126.png;True;2332;0,78;8113,21;8,7
050127.png;True;2447;0,78;8110,82;8,96
050128.png;True;2332;0,79;8090,01;8,73
050129.png;True;2337;0,79;8060,16;8,37
050130.png;True;2277;0,78;8101,65;8,29
050132.png;True;2604;0,79;8142,44;9,63
050133.png;True;2322;0,79;8110,31;8,35
050135.png;True;154;0,78;8119,84;0,66
050136.png;True;2335;0,78;8093,87;8,64
050137.png;True;2231;0,8;8169,06;8,31
050138.png;True;2335;0,78;8158,32;8,44
050139.png;True;2338;0,81;8101,6;8,65
050140.png;True;2242;0,84;7973,63;8,2
050141.png;True;2245;0,79;8089,31;8,42
050142.png;True;2232;0,79;8130,13;8,2
050143.png;True;2277;0,8;8101,13;8,34
050144.png;True;2232;0,79;8168,39;8,08
050145.png;True;2302;0,78;8105,25;8,39
050146.png;True;157;0,78;8127,79;0,59
050147.png;True;2187;0,78;8003,55;8,0
050148.png;True;2322;0,78;8176,85;8,68
050149.png;True;2277;0,77;8107,29;8,33
050150.png;True;2332;0,76;7991,9;8,52
050151.png;True;2242;0,78;8078,67;8,29
050152.png;True;2276;0,78;8086,56;8,26
050153.png;True;2245;0,79;8084,36;8,16
050154.png;True;2447;0,78;8098,0;8,84
050155.png;True;2777;0,78;8116,95;10,16
050156.png;True;2246;0,79;8104,86;8,36
050157.png;True;659;0,81;8098,33;2,43
050158.png;True;153;0,78;8106,54;0,59
050159.png;True;2277;0,79;8125,81;8,37
050160.png;True;2232;0,82;8144,38;8,11
050161.png;True;2245;0,78;8124,78;8,14
050162.png;True;2232;0,81;8145,33;8,07
050163.png;True;2242;0,79;8132,14;8,87
050164.png;True;2302;0,79;8186,49;8,43
050165.png;True;2302;0,77;8080,92;8,39
050166.png;True;2322;0,78;8132,23;8,57
050167.png;True;2217;0,79;8114,72;8,0
050168.png;True;2231;0,79;8095,99;8,17
050169.png;True;121;0,78;8075,55;0,46
050170.png;True;2232;0,79;8117,07;8,21
050171.png;True;2232;0,78;8098,52;9,55
050172.png;True;2242;0,78;8091,64;8,19
050173.png;True;2277;0,81;8090,52;8,26
050174.png;True;2277;0,78;8137,16;8,41
050175.png;True;2322;0,79;8090,03;8,74
050176.png;True;2527;0,78;8120,95;9,12
050177.png;True;2201;0,77;8119,23;8,15
050178.png;True;2277;0,8;8086,39;8,25
050179.png;True;2232;0,79;8108,51;8,22
050180.png;True;154;0,79;8074,96;0,6
050181.png;True;2231;0,88;8150,62;8,32
050182.png;True;2232;0,78;8135,71;8,46
050183.png;True;2246;0,8;8098,72;8,22
050184.png;True;2247;0,79;8091,35;8,36
050185.png;True;2322;0,78;8086,12;8,3
050186.png;True;2292;0,78;8095,11;8,5
050187.png;True;2246;0,79;8102,26;8,23
050188.png;True;2247;0,78;8115,14;8,16
050189.png;True;2322;0,79;8113,21;8,62
050190.png;True;2447;0,79;8099,6;8,79
050192.png;True;155;0,77;8088,94;0,58
050193.png;True;2232;0,78;8131,83;8,17
050194.png;True;2334;0,87;8100,36;8,56
050195.png;True;2322;0,77;8119,97;8,59
050196.png;True;2246;0,78;8074,36;8,46
050197.png;True;2528;0,78;8144,9;9,26
050198.png;True;2322;0,79;8075,29;8,5
050199.png;True;2242;0,8;8145,01;8,34
050200.png;True;2335;0,79;8128,99;8,51
050201.png;True;2332;0,78;8100,1;8,58
050202.png;True;2337;0,78;8080,46;8,57
050203.png;True;445;0,79;8091,91;1,67
050204.png;True;2232;0,78;8136,16;8,14
050205.png;True;2447;0,78;8082,05;8,92
050206.png;True;2232;0,79;8115,66;8,17
050207.png;True;2246;0,79;8103,76;8,47
050208.png;True;2446;0,78;8133,34;9,1
050209.png;True;2217;0,89;8127,59;8,0
050210.png;True;2334;0,79;8087,15;8,71
050211.png;True;2332;0,77;7994,18;8,46
050212.png;True;2332;0,79;8102,58;8,66
050213.png;True;2217;0,8;8107,31;8,1
050214.png;True;428;0,78;8090,27;1,56
050215.png;True;3124;0,83;8099,14;11,37
050216.png;True;2322;0,78;8068,69;8,53
050217.png;True;2187;0,79;8136,43;7,92
050218.png;True;2232;0,78;8074,51;8,39
050219.png;True;2244;0,79;8163,0;8,14
050220.png;True;2447;0,79;8109,51;8,84
050221.png;True;2332;0,79;8108,88;8,55
050222.png;True;2337;0,78;8180,77;8,52
050223.png;True;2334;0,77;8086,63;8,61
050224.png;True;2337;0,78;8133,78;8,52
050225.png;True;151;0,78;8100,48;0,57
050226.png;True;2277;0,78;8062,44;8,35
050227.png;True;2246;0,78;8132,17;8,21
050228.png;True;2232;0,78;8132,59;8,06
050229.png;True;2277;0,77;8087,55;8,44
050230.png;True;2682;0,78;8087,32;9,78
050231.png;True;2335;0,92;8148,86;8,48
050232.png;True;2246;0,79;8115,05;8,42
050233.png;True;2232;0,79;8114,15;8,25
050234.png;True;2232;0,78;8144,4;8,21
050235.png;True;2217;0,79;8090,53;8,35
050236.png;True;135;0,78;8103,56;0,52
050237.png;True;2322;0,78;8093,72;8,55
050238.png;True;2521;0,78;8084,4;9,17
050239.png;True;2572;0,79;8107,41;9,74
050240.png;True;2246;0,79;8109,76;8,33
050241.png;True;2687;0,78;8173,53;9,67
050242.png;True;2332;0,78;8079,83;8,58
050243.png;True;2232;0,79;8114,43;8,16
050244.png;True;2232;0,85;8066,73;8,14
050245.png;True;2447;0,79;8121,47;8,81
050246.png;True;2232;0,79;8092,74;8,25
050247.png;True;154;0,79;8112,06;0,59
050248.png;True;2247;0,78;8108,3;8,22
050250.png;True;2682;0,79;8173,18;9,87
050251.png;True;2690;0,78;8132,56;9,86
050253.png;True;2232;0,78;8110,11;8,23
050254.png;True;2335;0,78;8111,93;8,62
050255.png;True;2335;0,79;8113,28;8,47
050256.png;True;2232;0,79;8074,43;8,28
050257.png;True;2682;0,8;8120,95;9,82
050258.png;True;3599;0,8;8129,8;13,06
050259.png;True;2232;0,78;8097,47;8,21
050260.png;True;220;0,78;8100,55;0,85
050261.png;True;2562;0,78;8117,41;9,4
050262.png;True;2544;0,78;8063,46;9,29
050263.png;True;2242;0,79;8111,81;8,17
050264.png;True;2246;0,77;8092,54;8,16
050265.png;True;2246;0,78;8116,12;8,48
050266.png;True;2562;0,8;8118,8;9,44
050267.png;True;2277;0,78;8070,6;8,21
050268.png;True;2332;0,79;8125,54;8,67
050269.png;True;2277;0,78;8088,19;8,35
050270.png;True;2567;0,78;8072,98;9,33
050271.png;True;154;0,79;8153,25;0,59
050272.png;True;582;0,78;8078,84;2,12
050273.png;True;2447;0,8;8146,18;8,91
050274.png;True;2334;0,79;8103,54;8,46
050275.png;True;2335;0,77;8083,37;8,57
050276.png;True;2232;0,78;8119,01;8,23
050277.png;True;2232;0,79;8088,64;8,19
050278.png;True;2322;0,78;8077,9;8,44
050279.png;True;2302;0,78;8101,91;8,42
050280.png;True;2232;0,78;8119,32;8,16
050281.png;True;2322;0,77;8076,32;8,54
050282.png;True;2246;0,79;8106,77;8,44
050283.png;True;154;0,78;8119,9;0,59
050284.png;True;2322;0,78;8059,47;8,73
050285.png;True;2277;0,79;8094,62;8,4
050286.png;True;2277;0,79;8090,04;8,33
050287.png;True;2232;0,92;8109,97;8,36
050288.png;True;2334;0,78;8121,18;8,54
050289.png;True;2322;0,78;8100,72;8,45
050290.png;True;2335;0,77;8113,12;10,56
050291.png;True;2447;0,78;8116,81;8,89
050292.png;True;2322;0,78;8082,98;8,41
050293.png;True;2232;0,79;8105,03;8,14
050294.png;True;230;0,79;8101,83;0,88
050295.png;True;2335;0,79;8129,73;8,64
050296.png;True;2232;0,77;8097,11;8,26
050297.png;True;2241;0,79;8125,75;8,31
050298.png;True;2245;0,78;8101,81;8,3
050299.png;True;2242;0,78;8130,64;8,3
050300.png;True;2232;0,78;8091,95;8,26
050301.png;True;2246;0,78;8104,69;8,1
050302.png;True;2632;0,78;8106,09;9,66
050303.png;True;2246;0,78;8077,99;8,18
050304.png;True;2232;0,78;8129,86;8,16
050305.png;True;479;0,79;8106,14;1,78
050306.png;True;2335;0,79;8161,87;8,53
050307.png;True;2334;0,79;8114,6;8,7
050308.png;True;2322;0,8;8121,2;8,57
050309.png;True;2246;0,81;8054,45;8,36
050310.png;True;2232;0,78;8169,34;8,2
050311.png;True;2232;0,78;8078,75;8,24
050312.png;True;2337;0,78;8086,73;8,65
050313.png;True;2447;0,79;8122,49;8,92
050314.png;True;2527;0,78;8111,64;9,1
050315.png;True;2334;0,8;8080,34;8,41
050316.png;True;154;0,79;8130,83;0,6
050317.png;True;2232;0,78;8119,5;8,3
050318.png;True;2277;0,8;8117,55;8,29
050319.png;True;154;0,81;8111,72;0,59
050320.png;True;582;0,78;8109,24;2,18
050321.png;True;142;0,78;8129,57;0,54
050323.png;True;505;0,78;8083,79;1,88
050324.png;True;157;0,77;8067,86;0,61
050325.png;True;154;0,8;8152,07;0,6
050326.png;True;158;0,78;8141,05;0,6
050327.png;True;234;2,06;8077,3;0,88
050328.png;True;161;0,78;8092,71;0,61
050329.png;True;142;0,79;8069,66;0,54
050330.png;True;154;0,79;8074,46;0,6
050331.png;True;154;0,78;8072,01;0,59
050332.png;True;223;0,77;8102,6;0,92
050333.png;True;155;0,81;8166,4;0,6
050334.png;True;154;0,78;8375,19;1,01
050335.png;True;155;0,85;8103,51;0,59
050336.png;True;157;0,82;8129,64;0,61
050337.png;True;446;0,81;8130,86;1,69
050338.png;True;227;0,78;8102,89;0,84
050339.png;True;456;0,78;8085,12;1,73
050340.png;True;136;0,78;8197,04;0,52
050341.png;True;111;0,79;8107,18;0,43
050342.png;True;221;1,02;8101,39;0,87
050343.png;True;154;0,78;8112,86;0,61
050344.png;True;165;0,78;8154,68;0,64
050345.png;True;154;0,78;8083,73;0,66
050346.png;True;154;0,79;8080,19;0,58
050347.png;True;155;0,79;8087,07;0,58
050348.png;True;237;0,79;8159,47;0,9
050349.png;True;95;0,78;8147,72;0,37
050350.png;True;111;0,79;8104,61;0,43
050351.png;True;125;0,78;8119,68;0,48
050352.png;True;154;0,78;8049,73;0,58
050353.png;True;160;0,78;8105,28;0,6
050354.png;True;158;0,79;8091,64;0,61
050355.png;True;155;0,81;8115,37;0,61
050356.png;True;154;0,79;8123,92;0,61
050357.png;True;446;0,79;8107,92;1,65
050358.png;True;124;0,78;8101,06;0,49
050359.png;True;154;0,82;8069,17;0,6
050360.png;True;445;0,78;8099,58;1,64
050361.png;True;153;0,78;8142,69;0,59
050362.png;True;154;0,79;8112,04;0,58
050363.png;True;230;0,78;8126,11;0,88
050364.png;True;118;0,79;8096,64;0,46
050365.png;True;155;0,8;8122,78;0,58
050366.png;True;154;0,79;8060,2;0,59
050367.png;True;154;0,79;8084,22;0,61
050368.png;True;154;0,81;8084,54;0,59
050369.png;True;125;0,83;8063,7;0,48
050370.png;True;154;0,79;8144,56;0,59
050371.png;True;152;0,8;8075,84;0,59
050372.png;True;133;0,79;8108,12;0,51
050373.png;True;444;0,78;8095,57;1,68
050374.png;True;447;0,8;8094,44;1,7
050375.png;True;154;0,83;8119,08;0,59
050376.png;True;237;0,79;8070,17;0,88
050377.png;True;138;0,78;8128,67;0,54
050378.png;True;118;0,84;8111,88;0,47
050380.png;True;234;0,82;8136,14;0,9
050381.png;True;155;0,79;8116,65;0,59
050382.png;True;217;0,79;8105,2;0,83
050384.png;True;233;0,79;8119,9;0,89
050385.png;True;522;0,82;8077,9;1,93
050386.png;True;686;0,78;8107,88;2,53
050387.png;True;337;0,79;8138,44;1,27
050388.png;True;159;0,79;8097,55;0,6
050389.png;True;131;0,78;8079,07;0,51
050390.png;True;154;0,79;8132,95;0,6
050391.png;True;446;0,79;8081,97;1,67
050392.png;True;232;0,8;8109,44;0,88
050393.png;True;589;0,78;8126,67;2,17
050394.png;True;157;0,79;8109,74;0,61
050395.png;True;228;0,79;8105,36;0,84
050396.png;True;126;0,78;8044,58;0,48
050397.png;True;670;0,8;8092,92;2,52
050398.png;True;158;0,79;8064,67;0,6
050399.png;True;135;0,79;8066,36;0,51
050400.png;True;223;0,8;8081,71;0,86
050401.png;True;154;0,82;8101,15;0,59
050402.png;True;154;0,81;8135,45;0,61
050403.png;True;234;0,81;8131,34;0,88
050404.png;True;523;0,79;8072,61;1,92
050405.png;True;446;0,78;8131,0;1,69
050406.png;True;154;0,79;8141,41;0,6
050407.png;True;463;0,79;8079,21;1,73
050408.png;True;121;0,78;8083,04;0,56
050409.png;True;152;0,84;8140,29;0,59
050410.png;True;160;0,79;8095,57;0,62
050411.png;True;154;0,81;8086,19;0,58
050412.png;True;446;0,79;8084,18;1,93
050413.png;True;133;0,8;8089,85;0,52
050414.png;True;155;0,84;8086,15;0,6
050415.png;True;154;0,84;8093,08;0,6
050416.png;True;155;0,82;8135,16;0,59
050417.png;True;154;0,78;8098,5;0,62
050418.png;True;443;0,82;8110,65;1,66
050419.png;True;185;0,8;8109,3;0,69
050420.png;True;444;0,79;8100,26;1,74
050421.png;True;233;0,79;8127,96;0,88
050422.png;True;154;0,79;8104,15;0,62
050423.png;True;155;0,82;8150,63;0,59
050424.png;True;228;0,79;8120,53;0,86
050425.png;True;223;0,8;8103,02;0,83
050426.png;True;229;0,8;8123,83;0,85
050428.png;True;157;0,79;8102,82;0,59
050429.png;True;368;0,79;8138,21;1,4
050430.png;True;581;0,8;8083,62;2,22
050431.png;True;330;0,79;8109,78;1,25
050432.png;True;157;0,78;8110,28;0,61
050433.png;True;154;0,8;8100,27;0,61
050434.png;True;140;0,8;8105,56;0,55
050435.png;True;230;0,8;8094,54;0,88
050436.png;True;155;0,8;8132,14;0,59
050437.png;True;185;0,78;8113,14;0,71
050438.png;True;445;0,79;8117,26;1,71
050439.png;True;283;0,79;8088,88;1,1
050440.png;True;234;0,78;8135,29;0,88
050441.png;True;154;0,8;8098,22;0,61
050442.png;True;447;0,79;8081,97;1,66
050443.png;True;191;0,79;8104,51;0,77
050444.png;True;153;0,79;8072,91;0,59
050445.png;True;978;0,79;8092,32;3,65
050446.png;True;230;0,79;8064,05;0,86
050447.png;True;234;0,79;8167,31;0,88
050448.png;True;134;0,79;8092,53;0,51
050449.png;True;428;0,8;8122,27;1,64
050450.png;True;154;0,78;8089,95;0,59
050451.png;True;154;0,8;8087,54;0,58
050452.png;True;654;0,8;8144,52;2,4
050453.png;True;298;0,81;8056,33;1,2
050454.png;True;159;0,8;8150,73;0,62
050455.png;True;115;0,81;8140,96;0,46
050456.png;True;227;0,79;8082,08;0,84
050457.png;True;157;0,79;8105,74;0,61
050458.png;True;154;0,79;8095,59;0,58
050459.png;True;139;0,79;8143,72;0,54
050460.png;True;158;0,79;8069,43;0,61
050461.png;True;155;0,8;8113,59;0,59
050462.png;True;154;0,8;8151,48;0,6
050463.png;True;443;0,79;8096,69;1,67
050464.png;True;142;0,8;8106,77;0,54
050465.png;True;157;0,83;8112,93;0,61
050466.png;True;155;0,84;8090,38;0,6
050467.png;True;155;0,79;8114,28;0,6
050468.png;True;155;0,79;8129,43;0,6
050469.png;True;201;0,81;8139,71;0,77
050470.png;True;157;0,79;8094,92;0,61
050471.png;True;140;0,8;8102,91;0,53
050472.png;True;154;0,8;8081,6;0,58
050473.png;True;155;0,79;8071,82;0,59
050474.png;True;128;0,79;8052,58;0,5
050475.png;True;237;0,8;8074,8;0,9
050476.png;True;154;0,79;8087,96;0,59
050477.png;True;141;0,79;8156,46;0,54
050478.png;True;223;0,91;8114,77;0,83
050479.png;True;154;0,79;8092,36;0,59
050480.png;True;154;0,78;8099,5;0,59
050481.png;True;154;0,79;8068,85;0,58
050482.png;True;155;0,79;8086,31;0,6
050483.png;True;154;0,79;8089,72;0,59
050484.png;True;152;0,79;8099,23;0,59
050485.png;True;123;0,8;8091,67;0,48
050486.png;True;325;0,79;8113,5;1,23
050487.png;True;146;0,8;8162,73;0,55
050488.png;True;154;0,8;8106,95;0,59
050489.png;True;233;0,8;8068,08;0,86
050490.png;True;154;0,8;8106,58;0,59
050491.png;True;691;0,8;8128,82;2,68
050492.png;True;157;0,79;8134,68;0,59
050493.png;True;127;0,8;8086,05;0,49
050494.png;True;152;0,8;8128,68;0,58
050495.png;True;154;0,79;8082,36;0,59
050496.png;True;226;0,85;8060,06;0,86
050497.png;True;1125;0,79;8104,66;4,18
050498.png;True;155;0,8;8082,97;0,58
050499.png;True;446;0,79;8151,2;1,65
050500.png;True;225;0,8;8112,18;0,86
050501.png;True;157;0,8;8094,05;0,68
050502.png;True;406;0,8;8142,1;1,52
050503.png;True;155;0,85;8125,83;0,6
050504.png;True;2331;0,79;8105,52;8,57
050505.png;True;984;0,8;8092,74;3,69
050507.png;True;155;0,79;8135,46;0,6
050508.png;True;233;0,84;8115,62;0,87
050509.png;True;230;0,79;8094,22;0,86
050510.png;True;158;0,79;8094,17;0,61
050511.png;True;444;0,79;8109,56;1,76
050512.png;True;583;0,79;8074,06;2,2
050513.png;True;228;0,79;7990,01;0,86
050514.png;True;154;0,8;8010,56;0,59
050515.png;True;446;0,79;8114,03;1,65
050516.png;True;233;0,79;8103,82;0,9
050518.png;True;154;0,8;8084,91;0,59
050519.png;True;154;0,8;8093,45;0,58
050520.png;True;383;0,79;8086,5;1,47
050521.png;True;446;0,79;8099,97;1,7
050522.png;True;135;0,79;8125,76;0,53
050523.png;True;155;0,87;8134,2;0,6
050524.png;True;155;0,8;8142,41;0,6
050525.png;True;155;0,79;8062,19;0,6
050526.png;True;154;0,81;8104,64;0,59
050527.png;True;155;0,81;8068,06;0,61
050528.png;True;443;0,81;8100,71;1,67
050529.png;True;225;0,8;8129,54;0,84
050530.png;True;155;0,83;8128,66;0,6
050531.png;True;144;0,79;8100,86;0,54
050532.png;True;583;0,79;8112,59;2,14
050533.png;True;126;0,84;8092,07;0,49
050534.png;True;154;0,79;8100,49;0,6
050535.png;True;137;0,81;8115,71;0,53
050536.png;True;228;0,81;8146,47;0,85
050537.png;True;153;0,79;8172,1;0,61
050538.png;True;157;0,79;8134,56;0,61
050539.png;True;154;0,78;8102,22;0,59
050540.png;True;520;0,83;8105,99;1,96
050541.png;True;157;0,8;8096,55;0,59
050542.png;True;234;0,79;8065,72;0,88
050543.png;True;154;0,83;8102,68;0,59
050544.png;True;155;0,79;8091,46;0,6
050545.png;True;158;0,79;8134,65;0,6
050546.png;True;155;0,84;8071,92;0,6
050547.png;True;154;0,82;8086,04;0,6
050548.png;True;431;0,81;8145,85;1,68
050549.png;True;237;0,79;8093,35;0,91
050550.png;True;141;0,79;8089,78;0,55
050551.png;True;230;0,79;8087,49;0,89
050552.png;True;141;0,79;8125,73;0,56
050553.png;True;137;0,81;8172,05;0,54
050554.png;True;157;0,79;8123,65;0,61
050555.png;True;458;0,79;8110,45;1,72
050556.png;True;155;0,79;8060,49;0,6
050557.png;True;444;0,81;8097,6;1,65
050558.png;True;336;0,79;8104,85;1,28
050559.png;True;154;0,79;8100,79;0,59
050560.png;True;143;0,79;8091,22;0,54
050561.png;True;154;0,93;8101,01;0,61
050562.png;True;155;0,8;8103,55;0,61
050563.png;True;236;0,79;8119,8;0,89
050564.png;True;154;0,79;8110,96;0,6
050565.png;True;154;0,79;8113,7;0,58
050566.png;True;154;0,81;8095,38;0,59
050567.png;True;154;0,79;8092,08;0,61
050568.png;True;155;0,84;8115,91;0,58
050569.png;True;154;0,79;8076,99;0,6
050570.png;True;154;0,8;8088,51;0,6
050571.png;True;236;0,8;8097,94;0,91
050572.png;True;157;0,8;8117,07;0,66
050573.png;True;154;0,79;8069,37;0,6
050574.png;True;449;0,79;8098,9;1,65
050575.png;True;154;0,8;8111,84;0,61
050576.png;True;154;0,81;8089,91;0,59
050577.png;True;155;0,8;8134,21;0,6
050578.png;True;154;0,8;8116,1;0,59
050579.png;True;134;0,8;8069,79;0,52
050580.png;True;443;0,79;8074,66;1,64
050581.png;True;154;0,79;8059,81;0,6
050582.png;True;154;0,8;8087,86;0,59
050583.png;True;447;0,8;8077,15;1,66
050584.png;True;154;0,8;8070,26;0,6
050585.png;True;126;0,81;8134,73;0,48
050586.png;True;126;0,8;8093,47;0,49
050587.png;True;136;0,92;8136,3;0,53
050588.png;True;690;0,8;8071,75;2,54
050589.png;True;122;0,8;8090,21;0,48
050590.png;True;123;0,89;8158,76;0,48
050591.png;True;154;0,8;8113,38;0,59
050592.png;True;154;0,8;8114,21;0,59
050593.png;True;234;0,81;8104,98;0,89
050594.png;True;157;0,79;8091,74;0,59
050595.png;True;243;0,81;8136,65;0,94
050596.png;True;157;0,82;8103,82;0,61
050597.png;True;154;0,8;8133,28;0,61
050598.png;True;329;0,79;8073,86;1,25
050599.png;True;682;0,8;8093,34;2,59
050600.png;True;111;0,8;8104,37;0,43
050601.png;True;228;0,79;8135,66;0,86
050602.png;True;165;0,79;8065,24;0,63
050603.png;True;154;0,8;8087,05;0,58
050604.png;True;154;0,8;8107,77;0,61
050605.png;True;157;0,8;8114,85;0,84
050606.png;True;154;0,8;8108,96;0,58
050607.png;True;154;0,8;8077,39;0,59
050608.png;True;450;0,8;8100,83;1,71
050609.png;True;157;0,79;8040,17;0,6
050610.png;True;155;0,8;8075,34;0,6
050611.png;True;126;0,8;8099,6;0,49
050612.png;True;236;0,8;8136,56;0,88
050613.png;True;142;0,81;8071,01;0,54
050614.png;True;525;0,82;8101,17;1,94
050615.png;True;157;0,8;8090,11;0,61
050616.png;True;444;0,79;8186,82;1,68
050617.png;True;127;0,8;8119,99;0,5
050618.png;True;155;0,79;8120,79;0,6
050619.png;True;158;0,79;8122,19;0,62
050620.png;True;154;0,8;8112,11;0,59
050621.png;True;223;0,8;8094,84;0,85
050622.png;True;154;0,81;8099,11;0,6
050623.png;True;154;0,8;8046,93;0,62
050625.png;True;154;0,81;8082,75;0,59
050626.png;True;230;0,81;8108,2;0,86
050627.png;True;446;0,79;8100,08;1,67
050628.png;True;155;0,8;8155,49;0,6
050629.png;True;154;0,79;8142,35;0,59
050630.png;True;228;0,79;8120,97;0,88
050631.png;True;502;0,8;8080,53;1,91
050633.png;True;154;0,8;8081,57;0,6
050634.png;True;154;0,8;8118,69;0,59
050635.png;True;119;0,8;8126,21;0,46
050636.png;True;426;0,8;8130,08;1,59
050637.png;True;154;0,79;8095,55;0,6
050638.png;True;154;0,8;8093,92;0,6
050639.png;True;560;0,79;8079,6;2,06
050640.png;True;223;0,8;8091,9;0,84
050641.png;True;454;0,91;8101,69;1,71
050642.png;True;154;0,79;8103,02;0,61
050643.png;True;445;0,8;8133,06;1,71
050645.png;True;157;0,81;8128,91;0,59
050646.png;True;155;0,82;8069,47;0,6
050647.png;True;138;0,79;8088,95;0,53
050648.png;True;158;0,8;8095,2;0,62
050649.png;True;154;0,8;8090,46;0,59
050650.png;True;138;0,79;8107,14;0,55
050651.png;True;154;0,8;8159,24;0,58
050652.png;True;236;0,81;8159,09;0,95
050653.png;True;668;0,81;8123,8;2,59
