Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
039982.png;True;2246;0,77;2049,48;8,3
039983.png;True;2335;0,77;2045,42;8,57
039984.png;True;2246;0,77;2043,76;8,6
039985.png;True;2245;0,78;2026,25;8,28
039986.png;True;2334;0,77;2022,77;8,61
039987.png;True;3157;0,77;2043,65;11,48
039988.png;True;2460;0,77;2033,37;8,98
039989.png;True;2447;0,81;2049,9;8,95
039990.png;True;154;0,78;2056,82;0,59
039991.png;True;2232;0,77;2030,11;8,18
039992.png;True;2232;0,92;2024,01;8,38
039993.png;True;2246;0,78;2029,26;8,18
039994.png;True;2232;0,81;2081,12;8,34
039995.png;True;2570;0,82;2036,36;9,55
039996.png;True;2337;0,77;2034,42;8,57
039997.png;True;2337;0,77;2044,44;8,7
039998.png;True;2277;0,77;2047,6;8,42
039999.png;True;2277;0,77;2029,97;8,3
040001.png;True;2232;0,78;2034,39;8,32
040002.png;True;154;0,77;2034,84;0,59
040003.png;True;134;0,77;2042,44;0,5
040004.png;True;2187;0,77;2033,83;8,22
040005.png;True;2322;0,81;2041,92;8,74
040006.png;True;2485;0,77;2042,88;9,08
040007.png;True;2232;0,77;2032,72;8,18
040008.png;True;2232;0,77;2028,32;8,16
040009.png;True;2331;0,77;2045,04;8,6
040010.png;True;2232;0,78;2040,43;8,07
040011.png;True;2232;0,79;2038,41;8,22
040012.png;True;2334;0,77;2030,03;8,87
040013.png;True;2232;0,8;2042,92;8,33
040014.png;True;136;0,78;2043,37;0,52
040015.png;True;2332;0,77;2036,19;8,59
040016.png;True;2232;0,77;2041,82;8,12
040017.png;True;2291;0,78;2044,19;8,43
040018.png;True;2276;0,77;2039,99;8,43
040019.png;True;2336;0,77;2036,39;8,71
040020.png;True;2337;0,91;2046,16;8,58
040022.png;True;2232;0,78;2041,43;8,2
040023.png;True;2232;0,77;2032,94;8,41
040024.png;True;2246;0,78;2036,72;8,17
040025.png;True;2332;0,78;2084,5;8,55
040026.png;True;156;0,77;2045,6;0,61
040027.png;True;2232;0,77;2019,62;8,24
040028.png;True;2247;0,85;2049,27;8,29
040029.png;True;2276;0,77;2059,78;8,29
040030.png;True;2232;0,77;2039,92;8,17
040031.png;True;2232;0,78;2035,01;8,5
040032.png;True;2322;0,79;2035,26;8,64
040033.png;True;2232;0,77;2037,88;8,11
040034.png;True;2232;0,78;2046,77;8,24
040036.png;True;2246;0,78;2041,64;8,15
040037.png;True;2246;0,79;2038,4;8,55
040038.png;True;444;0,87;2048,15;1,66
040039.png;True;2334;0,78;2043,66;8,95
040040.png;True;2447;0,77;2038,81;9,29
040041.png;True;2322;0,77;2053,78;8,42
040042.png;True;2528;0,78;2048,26;9,28
040043.png;True;2321;0,78;2031,94;9,69
040044.png;True;2232;0,78;2043,46;8,21
040045.png;True;2447;0,78;2157,92;9,4
040046.png;True;2331;0,81;2127,71;8,99
040047.png;True;2245;0,81;2058,28;8,25
040048.png;True;2334;0,78;2059,14;8,54
040049.png;True;226;0,78;2036,74;0,84
040050.png;True;2697;0,78;2034,49;9,81
040051.png;True;2231;0,78;2040,95;8,14
040052.png;True;2322;0,77;2031,51;8,41
040053.png;True;2246;0,78;2048,5;8,36
040054.png;True;2335;0,77;2033,67;8,51
040055.png;True;2322;0,77;2063,49;8,55
040056.png;True;2277;0,78;2037,26;8,35
040057.png;True;2277;0,77;2038,5;8,51
040058.png;True;2232;0,77;2028,86;8,3
040059.png;True;2332;1,34;2043,05;8,47
040060.png;True;122;0,78;2047,96;0,48
040061.png;True;2337;0,77;2038,93;8,88
040062.png;True;2332;0,76;2028,79;8,7
040063.png;True;2201;0,78;2029,36;8,07
040064.png;True;2242;0,77;2034,56;8,15
040065.png;True;2447;0,77;2036,8;9,24
040066.png;True;2337;1,51;2043,45;8,76
040067.png;True;2447;0,78;2038,77;9
040068.png;True;2292;0,77;2041,04;8,33
040069.png;True;2242;0,79;2031,78;8,65
040070.png;True;2447;0,82;2036,48;8,96
040071.png;True;202;0,78;2044,55;0,78
040072.png;True;2682;0,77;2048,12;10,06
040073.png;True;2277;0,77;2044,52;8,58
040074.png;True;2246;0,78;2040,97;8,54
040075.png;True;2687;1,02;2037,48;9,85
040077.png;True;2276;0,78;2036,66;8,36
040078.png;True;2447;0,78;2054,05;9,07
040079.png;True;2447;0,78;2032,54;9,28
040080.png;True;2232;0,77;2030,64;8,22
040081.png;True;2232;0,77;2028,89;8,17
040082.png;True;2217;0,78;2032,66;8,24
040083.png;True;154;0,78;2050,88;0,59
040084.png;True;2447;0,77;2044,59;8,93
040085.png;True;2244;0,77;2050,32;8,97
040086.png;True;2232;0,83;2036,46;8,35
040087.png;True;2277;0,78;2036,38;8,46
040088.png;True;2246;0,78;2049,38;8,43
040089.png;True;2232;0,78;2026,67;8,15
040090.png;True;2337;0,78;2032,62;8,59
040091.png;True;2245;1,17;2036,92;8,36
040092.png;True;2200;0,78;2045,87;8,15
040093.png;True;2332;0,78;2019,8;8,66
040094.png;True;234;0,78;2035,53;0,88
040095.png;True;2332;0,77;2034,06;8,62
040096.png;True;2447;0,78;2044,22;9,04
040097.png;True;2244;1,33;2033,2;8,23
040098.png;True;2814;0,76;2039,65;10,2
040099.png;True;2322;0,77;2029,62;8,65
040100.png;True;2232;0,77;2033,4;8,18
040101.png;True;2217;0,78;2025,52;8,34
040102.png;True;2322;0,95;2031,64;8,53
040103.png;True;2322;0,77;2064,76;8,54
040104.png;True;2447;0,77;2038,59;9,06
040105.png;True;501;0,78;2030,82;1,85
040106.png;True;2246;0,78;2050,96;8,47
040107.png;True;2232;0,78;2041,94;8,62
040108.png;True;2232;0,77;2027,45;8,33
040109.png;True;2247;0,78;2053,04;8,13
040110.png;True;2244;0,76;2025,96;8,4
040111.png;True;2246;0,77;2042,85;8,35
040112.png;True;2335;0,77;2031,33;8,69
040113.png;True;2232;0,78;2039,37;8,14
040114.png;True;2232;0,77;2044,37;8,11
040115.png;True;2247;0,77;2094,7;8,65
040116.png;True;230;0,78;2036,86;0,86
040117.png;True;119;0,9;2051,29;0,45
040118.png;True;2232;0,78;2023,22;8,28
040119.png;True;2322;0,76;2030,82;8,61
040121.png;True;2337;0,77;2029,59;8,63
040122.png;True;2232;0,78;2032,26;8,24
040123.png;True;2232;0,77;2029,66;8,29
040124.png;True;2244;0,78;2022,81;8,22
040125.png;True;2552;0,78;2024,35;9,32
040126.png;True;2322;0,77;2030,79;8,58
040127.png;True;2302;0,77;2033,99;8,57
040128.png;True;2247;0,78;2043,27;8,32
040129.png;True;154;0,9;2036,92;0,59
040130.png;True;2232;0,77;2030,6;8,12
040131.png;True;2335;0,78;2033,01;8,53
040132.png;True;2336;0,78;2025,97;8,76
040133.png;True;2521;0,78;2039,36;9,27
040134.png;True;2245;0,77;2018,81;8,3
040135.png;True;2334;0,79;2033,19;8,55
040136.png;True;2332;0,77;2032,99;8,6
040137.png;True;2322;0,77;2033,53;8,64
040138.png;True;2447;0,78;2042,14;9,16
040139.png;True;2618;0,77;2040,73;9,58
040140.png;True;154;0,78;2048,62;0,59
040141.png;True;2335;0,78;2043,57;8,7
040142.png;True;2246;0,78;2033,4;8,38
040143.png;True;2232;1,34;2037,25;8,32
040144.png;True;2246;0,77;2023,47;8,22
040145.png;True;2322;0,79;2074,57;8,46
040146.png;True;2187;0,78;2033,08;8,16
040147.png;True;2332;0,78;2021,61;8,68
040148.png;True;2367;0,78;2047,05;8,94
040149.png;True;2599;0,79;2027,3;9,58
040150.png;True;2231;0,85;2023,17;8,27
040151.png;True;124;0,78;2037,02;0,48
040152.png;True;2335;0,77;2020,87;8,62
040153.png;True;2337;0,78;2039,17;8,66
040154.png;True;2232;0,78;2023,2;8,24
040155.png;True;2277;0,78;2046,09;8,5
040156.png;True;2332;0,77;2027,71;8,56
040157.png;True;2447;0,79;2040,86;8,91
040158.png;True;2231;0,79;2035,6;8,32
040159.png;True;2232;0,78;2042,06;8,41
040160.png;True;2512;0,77;2038,86;9,6
040161.png;True;2232;0,79;2042,28;8,47
040162.png;True;158;0,77;2034,93;0,6
040163.png;True;2232;0,79;2056,92;8,44
040164.png;True;2322;0,77;2025,42;8,47
040165.png;True;2247;0,79;2024,45;8,26
040166.png;True;2246;0,78;2042,56;8,23
040167.png;True;2232;0,79;2039,91;8,37
040168.png;True;2242;0,78;2041,25;8,38
040169.png;True;2232;0,86;2039,94;8,52
040170.png;True;2322;0,78;2043,38;8,75
040171.png;True;2322;0,78;2027,63;8,46
040172.png;True;2447;0,78;2036,37;9,04
040173.png;True;446;0,78;2040,79;1,67
040174.png;True;2334;0,78;2076,42;8,63
040175.png;True;2232;0,78;2046,33;8,19
040176.png;True;2232;0,77;2044,39;8,52
040177.png;True;2232;0,77;2030,17;8,33
040179.png;True;2334;0,79;2056,2;8,6
040180.png;True;2246;0,78;2024,46;8,27
040181.png;True;2277;0,77;2021,07;8,39
040182.png;True;2232;0,87;2060,28;8,52
040183.png;True;2232;0,82;2049,9;8,28
040184.png;True;2245;0,78;2040,57;8,24
040185.png;True;136;0,78;2040,93;0,52
040186.png;True;2246;0,78;2049,45;8,27
040187.png;True;2447;0,77;2018,99;9,79
040188.png;True;2232;0,77;2035,08;8,13
040189.png;True;2232;0,78;2058,04;8,54
040190.png;True;2322;0,79;2066,92;9,59
040191.png;True;2322;0,77;2036,72;8,48
040192.png;True;2242;0,78;2030,6;8,35
040193.png;True;2231;0,78;2035,95;8,21
040194.png;True;2602;0,78;2035,86;10,67
040195.png;True;2232;0,78;2024,4;8,37
040196.png;True;158;0,78;2040,14;0,6
040197.png;True;2684;0,78;2025,74;11,68
040199.png;True;2332;0,78;2027,88;8,53
040200.png;True;2232;0,78;2041,3;8,21
040201.png;True;2562;0,77;2044,18;9,31
040202.png;True;2322;0,77;2021,86;8,68
040203.png;True;2322;0,78;2032,89;8,54
040204.png;True;2337;0,77;2029,75;8,94
040205.png;True;2232;0,78;2032,22;8,24
040206.png;True;2232;1,29;2056,07;8,15
040207.png;True;2335;0,77;2056,32;9,11
040208.png;True;228;1,06;2047,37;0,93
040209.png;True;2337;0,77;2034,09;8,56
040210.png;True;2247;0,78;2050,16;8,43
040211.png;True;2447;0,77;2057,88;11,19
040212.png;True;2302;0,77;2064,97;8,45
040213.png;True;2232;0,77;2038,15;8,15
040214.png;True;2277;0,78;2027,88;8,6
040215.png;True;2277;0,79;2046,44;8,4
040216.png;True;2332;0,79;2033,36;8,71
040217.png;True;2337;0,81;2037,89;8,59
040218.png;True;2726;0,77;2032,63;10,19
040219.png;True;158;0,82;2041,39;0,62
040220.png;True;2527;0,8;2044,52;9,26
040221.png;True;2659;0,78;2039,31;9,73
040222.png;True;2288;0,78;2043,78;8,56
040223.png;True;2942;0,77;2031,73;10,75
040224.png;True;2232;0,76;2024,02;8,34
040225.png;True;2244;0,78;2023,73;8,38
040226.png;True;2246;0,78;2032,55;8,39
040227.png;True;2447;0,78;2056,49;9,06
040228.png;True;2322;0,78;2041,73;8,54
040229.png;True;2277;1,19;2036,63;8,66
040230.png;True;157;0,77;2051,72;0,6
040231.png;True;458;0,77;2062,57;1,79
040232.png;True;2332;0,78;2038,55;8,57
040233.png;True;2506;0,77;2050,8;10,05
040234.png;True;2247;0,82;2043,8;8,28
040235.png;True;2231;0,79;2069,71;8,33
040236.png;True;2232;0,78;2073,7;8,19
040237.png;True;2277;0,79;2044,31;8,35
040238.png;True;2232;0,77;2022,92;8,22
040239.png;True;2334;0,79;2043,53;8,5
040240.png;True;2925;0,78;2029,67;11,15
040241.png;True;2232;0,79;2046,86;8,33
040242.png;True;154;0,82;2026,18;0,59
040243.png;True;2338;0,79;2040,63;8,52
040244.png;True;2602;0,78;2042,26;9,67
040246.png;True;2246;0,78;2047;8,62
040247.png;True;2696;0,78;2031,46;9,92
040248.png;True;2232;0,78;2047,94;8,37
040249.png;True;2277;0,77;2023,4;8,3
040250.png;True;2242;0,9;2020,85;8,28
040251.png;True;2322;0,79;2053,77;8,67
040252.png;True;2447;0,81;2031,19;9,15
040253.png;True;2335;0,77;2043,49;8,64
040254.png;True;234;0,94;2045,2;0,96
040255.png;True;2322;0,78;2027,74;8,74
040256.png;True;2332;0,77;2029,86;8,55
040257.png;True;2242;0,77;2071,82;8,28
040258.png;True;2247;0,79;2038,05;8,36
040259.png;True;1943;0,79;2023,4;7,11
040261.png;True;2232;0,82;2029,32;8,37
040262.png;True;2367;1,33;2039,71;8,69
040263.png;True;2334;0,78;2038,35;8,58
040264.png;True;2322;0,78;2036,87;8,56
040265.png;True;2447;0,79;2027,96;9,08
040266.png;True;158;0,78;2071,37;0,6
040267.png;True;2245;0,78;2046,67;8,18
040268.png;True;2232;0,78;2044,52;8,22
040269.png;True;2232;0,78;2039,33;8,41
040270.png;True;2232;0,79;2023,35;8,38
040271.png;True;2232;0,77;2030,18;8,28
040272.png;True;2232;0,78;2047,45;8,16
040273.png;True;2333;0,77;2042,28;8,61
040274.png;True;2321;0,77;2038,33;8,42
040275.png;True;2687;0,78;2045,91;9,79
040276.png;True;2540;0,78;2051,19;9,43
040277.png;True;236;0,8;2050,55;0,89
040278.png;True;2277;0,78;2039,37;8,41
040279.png;True;2232;0,78;2040,45;8,46
040280.png;True;2322;0,79;2019,28;8,47
040281.png;True;2231;0,77;2033;8,15
040282.png;True;2232;0,78;2037,84;8,19
040283.png;True;2482;0,78;2040,33;9,04
040284.png;True;2665;0,78;2037,64;9,81
040285.png;True;2246;0,78;2051,08;8,48
040286.png;True;2721;0,78;2038,4;9,87
040287.png;True;2322;0,79;2059,77;8,7
040288.png;True;154;0,78;2035,53;0,59
040289.png;True;2322;0,77;2025,48;8,49
040290.png;True;2242;0,78;2032,12;8,11
040291.png;True;2322;0,77;2031,63;8,52
040292.png;True;2232;0,79;2044,87;8,22
040293.png;True;2232;1,13;2052,03;8,3
040294.png;True;2494;0,78;2026,74;9,22
040295.png;True;2637;0,77;2076,2;9,61
040297.png;True;2242;0,79;2030,49;8,29
040298.png;True;2332;0,77;2043,4;8,74
040299.png;True;2277;0,78;2042,57;8,35
040300.png;True;447;0,8;2049,34;1,68
040302.png;True;2335;0,78;2024,88;8,8
040303.png;True;2232;0,77;2030,82;8,18
040304.png;True;2335;0,78;2043,23;8,68
040305.png;True;2246;0,77;2051,78;8,33
040306.png;True;2322;0,78;2028,13;8,41
040307.png;True;2340;0,78;2093,17;8,89
040308.png;True;2232;0,83;2106,87;8,19
040309.png;True;2232;0,77;2126,05;8,41
040310.png;True;2447;0,84;2065,22;8,77
040311.png;True;2335;0,78;2037,74;8,57
040312.png;True;327;0,78;2036,53;1,23
040313.png;True;2232;0,78;2042,46;8,16
040314.png;True;2334;0,78;2042,87;8,44
040315.png;True;2187;0,78;2039,8;8,15
040316.png;True;2277;0,78;2040,54;8,42
040317.png;True;2447;0,78;2035,63;8,97
040318.png;True;2447;0,77;2030,75;9,06
040319.png;True;2334;0,78;2031,68;8,63
040320.png;True;2572;0,77;2019,62;9,7
040321.png;True;2232;0,78;2030,48;8,29
040322.png;True;2232;0,78;2032,95;8,18
040323.png;True;157;0,78;2036,58;0,6
040324.png;True;2232;0,78;2045,54;8,25
040325.png;True;2335;0,79;2045,62;8,76
040326.png;True;2322;1,21;2060,23;8,6
040327.png;True;2334;0,78;2043,84;8,53
040328.png;True;2322;0,78;2027,2;8,58
040329.png;True;2232;0,79;2050,25;8,23
040330.png;True;2335;0,78;2031,17;8,47
040331.png;True;2232;0,78;2035,8;8,18
040332.png;True;2232;0,77;2034,54;8,23
040333.png;True;2232;0,77;2037,19;8,34
040334.png;True;157;0,79;2045,93;0,6
040335.png;True;2337;0,78;2039,41;8,57
040336.png;True;2245;0,78;2033,63;8,45
040337.png;True;2334;0,78;2036,66;8,59
040338.png;True;2334;0,78;2054,51;8,55
040339.png;True;2232;0,77;2040,99;8,35
040340.png;True;2527;0,79;2017,65;9,23
040341.png;True;2232;0,78;2040,28;8,16
040342.png;True;2412;1,34;2028,32;8,75
040343.png;True;2334;0,77;2034,38;8,56
040344.png;True;2231;1,15;2043,34;8,35
040345.png;True;1763;0,78;2035,81;6,44
040346.png;True;154;0,78;2045,53;0,58
040347.png;True;2246;0,78;2052,35;8,34
040348.png;True;2232;0,79;2032,74;8,28
040349.png;True;2232;0,78;2030,14;8,23
040350.png;True;2245;0,87;2030,56;8,41
040351.png;True;2232;0,79;2027,22;8,21
040352.png;True;2242;0,78;2028,26;8,24
040353.png;True;2527;0,78;2041,91;9,36
040354.png;True;2201;0,78;2049,96;8,32
040355.png;True;2322;0,78;2035;8,68
040357.png;True;2246;0,77;2066,6;8,58
040358.png;True;154;0,77;2041,48;0,59
040359.png;True;2322;0,77;2035,93;8,46
040360.png;True;2232;0,78;2025,76;8,48
040361.png;True;3137;0,78;2053,72;12,4
040362.png;True;2232;0,78;2047,05;8,4
040363.png;True;2232;0,78;2028,49;8,47
040365.png;True;2521;0,78;2022,89;9,24
040366.png;True;2291;0,79;2040,56;8,35
040367.png;True;2232;0,78;2028,25;8,15
040368.png;True;2242;0,78;2024,72;8,19
040369.png;True;2322;0,78;2038,73;9,67
040370.png;True;458;0,78;2032,99;1,7
040371.png;True;2481;0,78;2024,75;9,29
040372.png;True;2232;0,77;2026,89;8,42
040373.png;True;2334;0,78;2026,02;8,7
040374.png;True;2277;0,77;2041,9;8,48
040375.png;True;2232;0,78;2032,72;8,24
040376.png;True;2187;0,78;2036,87;8,22
040377.png;True;2332;0,78;2028,16;8,78
040378.png;True;2232;0,77;2045,6;8,24
040379.png;True;2322;0,77;2027,32;8,48
040380.png;True;2492;0,83;2019,19;9,24
040381.png;True;154;0,79;2033,34;0,59
040382.png;True;2232;0,78;2051,62;8,2
040383.png;True;2246;0,78;2037,14;8,27
040384.png;True;2232;0,78;2024,38;8,46
040385.png;True;2447;0,78;2038,01;8,9
040386.png;True;2232;0,77;2036,19;8,27
040387.png;True;2242;0,78;2069,13;8,32
040388.png;True;2244;0,77;2039,87;8,12
040390.png;True;2232;0,78;2034,55;8,28
040391.png;True;2322;0,78;2023,57;8,6
040392.png;True;2232;0,78;2032,97;8,36
040393.png;True;157;0,78;2050,55;0,61
040394.png;True;2322;0,77;2041,46;8,57
040395.png;True;2244;0,76;2032,55;8,16
040396.png;True;2447;0,92;2033,09;8,87
040397.png;True;2561;0,78;2048,32;9,41
040398.png;True;2337;0,77;2030,8;8,58
040399.png;True;2231;0,78;2028,82;8,17
040400.png;True;2322;0,78;2038,58;9,48
040401.png;True;2742;1,53;2035,83;10,25
040402.png;True;2232;0,78;2043,45;8,39
040403.png;True;2447;0,78;2040,97;9,21
040404.png;True;228;0,78;2037,48;0,88
040405.png;True;2246;0,78;2036,24;8,4
040406.png;True;2335;0,77;2027,07;8,77
040407.png;True;2232;0,78;2026,31;8,05
040408.png;True;2242;0,79;2035;8,34
040409.png;True;2322;0,88;2035,65;8,46
040410.png;True;2493;0,78;2040,93;9,18
040411.png;True;2246;0,78;2037,69;8,3
040412.png;True;2335;0,99;2040,86;9,12
040413.png;True;2332;0,78;2044,91;8,57
040414.png;True;2232;0,78;2038,41;8,25
040415.png;True;166;0,87;2031,72;0,64
040416.png;True;2246;0,78;2045,59;8,28
040417.png;True;2334;0,77;2076,13;8,63
040418.png;True;2412;0,79;2039,63;9,12
040419.png;True;2217;0,76;2047,54;8,2
040420.png;True;2232;0,78;2024,2;8,11
040421.png;True;2231;0,78;2026,3;8,22
040422.png;True;2232;0,97;2028,72;8,29
040423.png;True;2322;0,77;2045,78;8,48
040424.png;True;2245;0,79;2041,63;8,35
040425.png;True;2334;0,77;2047,44;8,44
040426.png;True;148;0,78;2037,36;0,57
040427.png;True;2244;0,76;2021,42;8,25
040428.png;True;2232;0,78;2036,95;8,22
040429.png;True;2232;0,78;2026,66;8,59
040430.png;True;2246;0,77;2086,67;9,85
040431.png;True;2231;0,8;2047,92;8,13
040432.png;True;2217;0,78;2043,4;8,92
040433.png;True;2334;0,78;2032,41;8,51
040434.png;True;2447;0,77;2034,15;8,97
040435.png;True;2277;0,78;2028,7;8,71
040436.png;True;2186;0,77;2022,54;7,97
040437.png;True;230;0,79;2047,77;0,94
040438.png;True;2186;0,78;2041,9;7,95
040439.png;True;2332;0,77;2039,71;8,75
040440.png;True;3142;0,78;2038,15;11,74
040442.png;True;2322;0,77;2036,62;8,69
040443.png;True;2232;0,78;2038,82;8,33
040444.png;True;2447;0,78;2030,13;8,97
040445.png;True;2337;0,93;2033,53;8,6
040446.png;True;2232;0,77;2021,26;8,14
040447.png;True;2232;0,78;2072,47;8,57
040448.png;True;2277;0,82;2045,46;8,6
040449.png;True;154;0,78;2046,67;0,58
040450.png;True;2246;0,77;2025,84;8,18
040451.png;True;2522;0,77;2051,37;9,14
040452.png;True;2217;0,78;2036,87;8,82
040453.png;True;2322;0,78;2036,58;8,51
040454.png;True;2246;0,78;2041,06;8,4
040455.png;True;2277;0,78;2051,5;8,39
040456.png;True;2521;0,78;2041,44;9,32
040457.png;True;2232;0,77;2030,6;8,29
040458.png;True;2232;0,78;2059,93;8,16
040459.png;True;2447;0,77;2034,55;9,04
040460.png;True;154;0,77;2038,36;0,59
040461.png;True;237;0,78;2046,67;0,89
040462.png;True;2335;0,77;2053,04;8,64
040463.png;True;2335;0,77;2051,93;8,63
040464.png;True;2232;0,79;2026,78;8,15
040465.png;True;2322;0,77;2032,11;8,52
040466.png;True;2322;0,78;2031,52;8,64
040467.png;True;2337;0,77;2038,19;8,59
040468.png;True;2232;0,8;2030,53;8,2
040469.png;True;2246;0,77;2051,25;8,2
040470.png;True;2335;0,78;2040,83;8,81
040471.png;True;2446;0,77;2035,74;9,12
040473.png;True;153;0,77;2050,91;0,58
040474.png;True;2447;0,77;2033,04;8,88
040475.png;True;2322;0,77;2025,88;8,6
040476.png;True;2412;0,78;2042,94;8,89
040477.png;True;2337;0,78;2038,22;8,77
040478.png;True;2232;0,77;2076,51;8,34
040479.png;True;2247;0,96;2045,85;8,41
040480.png;True;2337;0,79;2042,59;9,35
040481.png;True;2337;0,78;2042,14;8,71
040482.png;True;2277;0,78;2031,53;8,36
040483.png;True;2232;0,78;2021,92;8,24
040484.png;True;111;0,79;2030,17;0,44
040485.png;True;2322;0,78;2041,19;8,67
040486.png;True;2232;0,78;2043,46;8,48
040487.png;True;2332;0,77;2043,53;8,73
040488.png;True;2322;0,78;2033,23;8,48
040489.png;True;3022;0,78;2045,69;11,27
040490.png;True;2232;0,77;2030,2;8,39
040491.png;True;2246;0,77;2030,28;8,22
040492.png;True;2277;0,78;2049,75;8,48
040493.png;True;2232;0,79;2047,34;8,67
040494.png;True;2337;0,77;2035,05;8,84
040495.png;True;154;0,78;2035,49;0,58
040496.png;True;2246;0,78;2043,02;8,39
040497.png;True;2232;0,77;2022,05;8,22
040498.png;True;2232;0,79;2040,91;9,1
040499.png;True;2332;0,77;2043,52;8,51
040500.png;True;2447;0,78;2051,45;9,12
040501.png;True;2334;0,78;2040,72;8,65
040502.png;True;2606;0,77;2023,13;9,52
040503.png;True;2447;0,78;2014,38;8,96
040504.png;True;2334;0,78;2055;9,55
040505.png;True;2186;0,78;2025,31;8,18
040506.png;True;443;0,79;2045,16;1,72
040507.png;True;2232;0,77;2047,32;8,15
040508.png;True;2246;0,79;2034,54;8,28
040509.png;True;2335;0,79;2215,12;9,46
040510.png;True;2337;0,82;2262,77;8,83
040511.png;True;2232;0,78;2181,61;8,37
040512.png;True;2232;0,78;2070,65;8,37
040513.png;True;2322;0,77;2058,19;8,67
040514.png;True;2247;0,77;2055,27;8,48
040515.png;True;3352;0,77;2101,01;12,34
040516.png;True;2334;1,07;2102;8,72
040517.png;True;501;0,79;2054,38;1,87
040518.png;True;2337;0,78;2048,91;8,66
040519.png;True;2277;0,78;2086,96;8,49
040520.png;True;2606;0,77;2053,34;9,52
040521.png;True;2231;0,77;2040,54;8,08
040523.png;True;2742;0,77;2074,57;10,13
040524.png;True;3118;0,78;2090,65;11,75
040525.png;True;2232;0,8;2073,1;8,62
040526.png;True;2232;0,77;2085,78;8,23
040527.png;True;2232;0,77;2078,27;8,27
040528.png;True;2322;0,85;2048,78;8,72
040529.png;True;154;0,83;2072,42;0,6
040530.png;True;2337;0,78;2062,61;8,66
040531.png;True;2332;0,89;2063,99;8,63
040532.png;True;2232;0,79;2130,32;8,49
040533.png;True;2232;0,79;2064,84;8,17
040534.png;True;2232;0,79;2064,37;8,57
040535.png;True;2335;0,89;2076,94;8,71
040536.png;True;2337;1,55;2069,21;9,69
040537.png;True;2412;0,87;2102,41;9,09
040538.png;True;2447;0,79;2067,25;8,92
040539.png;True;2245;0,91;2060,88;8,4
040540.png;True;130;0,77;2068,09;0,5
040541.png;True;2277;0,78;2125,47;8,52
040543.png;True;2232;0,78;2106,01;8,2
040544.png;True;2232;0,78;2059,18;8,45
040545.png;True;2337;0,77;2054,22;8,59
040546.png;True;2277;0,78;2060,37;8,29
040547.png;True;2322;0,77;2079,55;8,54
040548.png;True;2242;0,96;2107,5;8,36
040549.png;True;2277;0,82;2061,58;8,56
040550.png;True;2277;0,76;2035,44;8,46
040551.png;True;2335;0,77;2068,65;8,47
040552.png;True;380;0,84;2077,66;1,41
040553.png;True;2232;0,83;2088,61;8,39
040554.png;True;2232;0,81;2129,45;8,99
040555.png;True;3142;0,82;2069,51;11,8
040556.png;True;2322;0,8;2088,24;8,66
040557.png;True;3182;0,77;2047,37;11,58
040558.png;True;2232;0,77;2052,75;8,25
040559.png;True;2322;0,78;2058,22;8,69
040560.png;True;2337;0,78;2050,96;8,73
040561.png;True;2232;0,78;2071,94;8,25
040562.png;True;2322;0,78;2076,48;8,67
040563.png;True;153;0,78;2093,81;0,58
040564.png;True;2606;0,78;2079,38;9,6
040565.png;True;2447;0,77;2046,73;9
040566.png;True;2232;0,78;2094,88;8,69
040567.png;True;2337;1,01;2103,15;8,84
040568.png;True;2334;0,77;2068,46;8,73
040569.png;True;2232;0,78;2062,89;8,45
040570.png;True;2232;0,78;2104,4;8,27
040571.png;True;2337;0,78;2071,17;8,81
040572.png;True;2277;0,77;2061,56;8,59
040573.png;True;2335;0,77;2043,73;8,59
040574.png;True;154;0,77;2055,44;0,59
040575.png;True;154;0,78;2089,59;0,6
040576.png;True;2245;0,78;2049,85;8,37
040577.png;True;2447;0,77;2089,14;9,04
040578.png;True;2242;0,83;2113,82;8,42
040579.png;True;2332;0,79;2054,47;8,66
040580.png;True;2232;0,82;2061,95;8,56
040582.png;True;2336;0,78;2065,47;8,56
040583.png;True;2335;0,79;2089,54;8,74
040584.png;True;2335;0,83;2057,07;8,46
040585.png;True;2245;0,84;2090,9;16,64
040586.png;True;2232;0,78;2074,85;8,27
040587.png;True;502;0,82;2069,46;2
040588.png;True;2322;0,78;2139,68;8,73
040589.png;True;2232;0,92;2072,7;8,22
040590.png;True;2246;0,78;2059,08;8,32
040591.png;True;2322;0,77;2116,78;8,51
040592.png;True;2709;0,79;2067,93;10,16
040593.png;True;2335;1,99;2065,02;8,76
040594.png;True;2232;0,78;2076,92;8,42
040596.png;True;2244;0,83;2095,26;8,4
040597.png;True;2244;0,8;2140,16;8,18
040598.png;True;2242;0,77;2136,71;8,49
040599.png;True;563;0,78;2066,28;2,1
040600.png;True;2232;0,77;2057,08;8,22
040601.png;True;2335;0,78;2043,28;8,72
040602.png;True;2335;0,79;2094,82;8,84
040603.png;True;2601;0,78;2072,24;9,82
040604.png;True;2337;0,77;2116,94;8,6
040605.png;True;2322;0,77;2064,41;8,7
040606.png;True;2232;0,78;2058,82;8,1
040607.png;True;2277;0,77;2072,33;8,61
040608.png;True;2232;0,8;2045,78;8,31
040609.png;True;2742;0,86;2071,66;10,26
