Filename;Hidden Content Present;Estimated Size of Hidden Content (Bytes);Speed Hidden Content Present (ms);Speed Size Estimation (ms);Speed Recovering Hidden Content (ms)
038837.png;True;154;3,96;0,88;0
038838.png;True;121;3,98;0,68;0
038839.png;True;154;3,98;0,88;0
038840.png;True;262;7,23;1,73;0
038841.png;True;136;6,82;1,31;0
038842.png;True;121;4,52;0,72;0
038843.png;True;221;3,98;1,1;0
038844.png;True;154;3,97;0,89;0
038845.png;True;236;3,97;1,1;0
038847.png;True;128;3,98;0,7;0
038848.png;True;155;4,01;0,9;0
038849.png;True;111;3,96;0,68;0
038850.png;True;230;3,96;1,1;0
038851.png;True;142;3,97;0,88;0
038852.png;True;236;3,96;1,11;0
038853.png;True;330;4,08;1,48;0
038854.png;True;155;3,97;0,89;0
038855.png;True;125;3,98;0,68;0
038856.png;True;445;3,96;1,74;0
038858.png;True;154;3,99;0,88;0
038859.png;True;155;4,45;1,02;0
038863.png;True;118;4;0,68;0
038864.png;True;446;3,99;1,76;0
038865.png;True;499;4;1,97;0
038866.png;True;443;4,06;1,76;0
038867.png;True;155;3,99;0,88;0
038868.png;True;154;3,97;0,89;0
038869.png;True;228;3,98;1,1;0
038870.png;True;223;4,01;1,11;0
038871.png;True;154;3,97;0,91;0
038872.png;True;445;3,97;1,75;0
038873.png;True;154;3,98;0,88;0
038874.png;True;444;3,95;1,74;0
038875.png;True;136;3,96;0,88;0
038876.png;True;129;4;0,69;0
038877.png;True;223;4,02;1,12;0
038878.png;True;154;3,95;0,89;0
038879.png;True;711;3,98;2,61;0
038880.png;True;154;3,98;0,89;0
038881.png;True;408;3,94;1,73;0
038884.png;True;446;6,76;2,66;0
038885.png;True;231;4,43;1,17;0
038886.png;True;146;3,99;0,88;0
038887.png;True;155;4,08;0,89;0
038888.png;True;155;3,97;0,88;0
038889.png;True;236;3,97;1,1;0
038890.png;True;228;4,1;1,13;0
038891.png;True;154;4,04;1,02;0
038892.png;True;236;4,07;1,16;0
038893.png;True;154;4,07;0,91;0
038894.png;True;433;4,07;1,82;0
038895.png;True;154;4,08;0,91;0
038896.png;True;154;4,11;0,91;0
038897.png;True;204;4,08;1,12;0
038898.png;True;154;3,96;0,89;0
038899.png;True;228;3,99;1,1;0
038900.png;True;154;4,76;1,35;0
038901.png;True;154;4,16;0,89;0
038902.png;True;675;4;2,6;0
038903.png;True;154;3,99;0,89;0
038905.png;True;155;3,97;0,88;0
038907.png;True;229;4;1,11;0
038908.png;True;121;3,97;0,68;0
038909.png;True;154;4,1;0,9;0
038910.png;True;233;4;1,11;0
038911.png;True;123;4,01;0,69;0
038912.png;True;154;4,01;0,88;0
038913.png;True;525;3,95;1,97;0
038914.png;True;154;4;0,89;0
038915.png;True;154;3,97;0,89;0
038916.png;True;148;3,96;0,88;0
038918.png;True;154;7,44;1,33;0
038919.png;True;154;4,06;0,95;0
038920.png;True;154;3,98;0,88;0
038921.png;True;154;3,94;0,88;0
038922.png;True;236;3,98;1,11;0
038923.png;True;155;3,97;0,89;0
038925.png;True;160;4,04;0,9;0
038926.png;True;684;3,97;2,61;0
038927.png;True;444;3,99;1,84;0
038928.png;True;134;3,98;0,69;0
038929.png;True;154;4,06;0,88;0
038930.png;True;154;3,98;0,89;0
038931.png;True;224;3,99;1,12;0
038932.png;True;155;3,95;0,89;0
038933.png;True;88;3,98;0,67;0
038934.png;True;155;4,14;0,89;0
038935.png;True;155;3,99;0,89;0
038936.png;True;155;3,95;0,88;0
038937.png;True;230;3,99;1,11;0
038938.png;True;154;4,01;0,89;0
038939.png;True;155;4,19;1,19;0
038940.png;True;155;4,22;0,89;0
038941.png;True;518;3,98;2,03;0
038942.png;True;152;3,95;0,88;0
038944.png;True;443;3,94;1,74;0
038945.png;True;155;4,45;0,99;0
038946.png;True;154;4,05;0,88;0
038947.png;True;144;3,96;0,88;0
038948.png;True;157;4,02;0,89;0
038949.png;True;186;4,07;0,9;0
038950.png;True;228;3,98;1,1;0
038952.png;True;158;3,96;0,88;0
038953.png;True;236;4;1,11;0
038954.png;True;154;4,04;0,89;0
038955.png;True;154;3,97;0,94;0
038956.png;True;154;3,98;0,88;0
038957.png;True;325;3,97;1,33;0
038958.png;True;154;3,97;0,88;0
038959.png;True;883;3,93;3,22;0
038960.png;True;513;4;1,97;0
038961.png;True;155;3,97;0,89;0
038962.png;True;974;3,98;3,52;0
038963.png;True;157;4;0,9;0
038964.png;True;237;4,02;1,11;0
038965.png;True;2299;3,95;7,78;0
038966.png;True;445;3,99;1,74;0
038967.png;True;228;3,94;1,1;0
038968.png;True;446;7,08;2,64;0
038969.png;True;228;4,45;1,16;0
038970.png;True;228;3,97;1,1;0
038971.png;True;154;3,97;0,91;0
038972.png;True;155;4,03;0,89;0
038975.png;True;155;3,95;0,88;0
038976.png;True;444;3,97;1,75;0
038978.png;True;233;3,96;1,1;0
038979.png;True;231;4,01;1,1;0
038980.png;True;154;3,99;0,88;0
038981.png;True;124;3,99;0,68;0
038982.png;True;445;4;1,79;0
038983.png;True;154;3,96;0,88;0
038984.png;True;155;4,27;0,93;0
038985.png;True;121;4,04;0,68;0
038986.png;True;154;5,69;0,89;0
038987.png;True;155;4,01;0,9;0
038988.png;True;154;4,03;0,9;0
038989.png;True;146;3,98;0,88;0
038990.png;True;155;3,96;0,9;0
038991.png;True;671;3,97;2,59;0
038992.png;True;230;3,98;1,1;0
038994.png;True;157;4,04;0,88;0
038995.png;True;231;3,96;1,1;0
038996.png;True;135;3,98;0,88;0
038997.png;True;591;3,95;2,18;0
038998.png;True;984;3,95;3,45;0
038999.png;True;158;3,99;0,97;0
039000.png;True;154;4,05;0,88;0
039001.png;True;154;3,96;0,9;0
039002.png;True;154;3,98;0,89;0
039003.png;True;153;3,98;0,88;0
039004.png;True;858;3,98;3,04;0
039005.png;True;157;3,93;0,88;0
039006.png;True;696;3,96;2,61;0
039007.png;True;135;3,95;0,88;0
039008.png;True;154;3,96;0,89;0
039009.png;True;154;3,96;0,89;0
039010.png;True;230;3,96;1,1;0
039011.png;True;154;3,96;0,88;0
039012.png;True;154;3,97;0,88;0
039013.png;True;154;4,04;0,88;0
039014.png;True;120;3,99;0,68;0
039015.png;True;154;3,97;0,89;0
039017.png;True;135;3,98;0,88;0
039018.png;True;154;3,97;0,89;0
039019.png;True;154;3,97;0,89;0
039020.png;True;565;3,97;2,27;0
039021.png;True;150;3,95;0,88;0
039022.png;True;157;3,99;0,89;0
039023.png;True;229;4;1,12;0
039024.png;True;447;3,98;1,75;0
039025.png;True;148;3,99;0,9;0
039026.png;True;165;4,03;0,89;0
039027.png;True;454;4,23;1,75;0
039028.png;True;154;3,95;0,88;0
039029.png;True;500;3,99;1,97;0
039030.png;True;158;4,01;0,91;0
039031.png;True;154;3,97;0,88;0
039032.png;True;154;3,97;0,89;0
039033.png;True;502;3,97;1,95;0
039034.png;True;162;3,96;0,89;0
039035.png;True;419;4,06;1,74;0
039036.png;True;154;3,98;0,89;0
039037.png;True;228;3,97;1,1;0
039038.png;True;116;3,98;0,68;0
039039.png;True;228;3,98;1,1;0
039040.png;True;383;3,96;1,54;0
039041.png;True;435;3,99;1,74;0
039042.png;True;154;4,03;0,89;0
039043.png;True;266;3,98;1,11;0
039044.png;True;583;3,95;2,17;0
039045.png;True;154;3,96;0,88;0
039046.png;True;88;3,95;0,67;0
039047.png;True;121;3,98;0,69;0
039048.png;True;154;4,01;0,88;0
039049.png;True;230;3,98;1,1;0
039050.png;True;122;3,96;0,68;0
039051.png;True;154;4,03;0,88;0
039052.png;True;154;3,94;0,88;0
039053.png;True;157;3,99;0,88;0
039054.png;True;155;3,99;0,88;0
039055.png;True;162;3,95;0,89;0
039056.png;True;237;4,03;1,11;0
039057.png;True;154;3,98;0,88;0
039058.png;True;154;3,98;0,89;0
039060.png;True;184;3,96;0,89;0
039061.png;True;517;3,96;1,97;0
039062.png;True;236;6,4;1,61;0
039063.png;True;687;3,98;2,59;0
039065.png;True;444;4,1;1,75;0
039066.png;True;154;3,98;0,89;0
039067.png;True;234;4,19;1,11;0
039068.png;True;154;3,97;0,92;0
039069.png;True;444;3,95;1,75;0
039071.png;True;157;4,38;0,89;0
039072.png;True;137;3,97;0,88;0
039073.png;True;126;3,96;0,68;0
039074.png;True;230;3,98;1,1;0
039075.png;True;154;3,97;0,89;0
039077.png;True;157;4,05;0,9;0
039078.png;True;148;3,97;0,89;0
039079.png;True;135;3,97;0,88;0
039080.png;True;224;3,93;1,1;0
039081.png;True;582;4;2,17;0
039082.png;True;157;3,96;0,89;0
039083.png;True;157;3,94;0,88;0
039084.png;True;691;3,96;2,6;0
039085.png;True;154;3,95;0,88;0
039089.png;True;444;4,07;1,76;0
039090.png;True;154;3,99;0,89;0
039091.png;True;234;4;1,11;0
039093.png;True;140;3,97;0,88;0
039095.png;True;471;3,98;1,94;0
039096.png;True;124;4;0,69;0
039097.png;True;155;3,96;0,89;0
039098.png;True;154;4,01;0,89;0
039099.png;True;122;3,99;0,69;0
039100.png;True;120;3,95;0,68;0
039101.png;True;167;3,99;0,9;0
039102.png;True;138;3,97;0,88;0
039103.png;True;230;3,97;1,1;0
039104.png;True;155;3,95;0,88;0
039105.png;True;154;3,94;0,88;0
039106.png;True;325;3,95;1,32;0
039108.png;True;525;3,99;1,96;0
039110.png;True;500;3,95;1,95;0
039111.png;True;227;4,33;1,12;0
039112.png;True;444;3,97;1,77;0
039113.png;True;157;3,97;0,88;0
039114.png;True;237;3,97;1,1;0
039115.png;True;236;3,95;1,1;0
039116.png;True;154;4,48;0,93;0
039117.png;True;157;4,03;0,89;0
039118.png;True;95;4,03;0,68;0
039119.png;True;154;3,98;0,89;0
039121.png;True;446;3,95;1,75;0
039122.png;True;159;3,95;0,89;0
039123.png;True;419;3,95;1,73;0
039124.png;True;229;3,97;1,1;0
039125.png;True;686;4,03;2,69;0
039126.png;True;235;3,96;1,13;0
039129.png;True;2306;3,96;7,75;0
039130.png;True;236;4,07;1,13;0
039131.png;True;157;3,96;0,89;0
039132.png;True;531;3,94;1,95;0
039133.png;True;135;4;0,89;0
039134.png;True;130;3,97;0,69;0
039135.png;True;154;3,94;0,88;0
039136.png;True;230;4,01;1,11;0
039137.png;True;157;3,99;0,89;0
039138.png;True;148;4,04;0,89;0
039139.png;True;236;4;1,1;0
039141.png;True;154;3,97;0,89;0
039142.png;True;154;3,98;0,88;0
039143.png;True;154;4,03;0,88;0
039144.png;True;155;4,64;0,91;0
039145.png;True;161;4,01;0,89;0
039146.png;True;154;3,95;0,88;0
039147.png;True;224;3,92;1,09;0
039148.png;True;79;4,01;0,68;0
039149.png;True;125;3,95;0,69;0
039150.png;True;154;3,99;0,89;0
039151.png;True;154;4,06;0,89;0
039152.png;True;121;3,97;0,68;0
039153.png;True;221;3,99;1,1;0
039154.png;True;155;4,39;0,89;0
039155.png;True;500;3,98;1,97;0
039156.png;True;230;4,01;1,11;0
039157.png;True;662;3,99;2,5;0
039158.png;True;156;4;0,89;0
039159.png;True;446;4,04;1,79;0
039161.png;True;143;3,99;0,88;0
039162.png;True;225;3,98;1,1;0
039163.png;True;236;4,04;1,11;0
039164.png;True;446;4,06;1,8;0
039165.png;True;154;4,14;0,91;0
039166.png;True;444;4,1;1,8;0
039167.png;True;401;4,09;1,59;0
039168.png;True;230;4,05;1,13;0
039169.png;True;501;4,05;2,01;0
039170.png;True;154;4,06;0,91;0
039171.png;True;154;4,05;0,91;0
039172.png;True;368;3,98;1,53;0
039173.png;True;157;3,98;0,89;0
039174.png;True;234;4;1,11;0
039175.png;True;154;4,01;0,93;0
039176.png;True;154;3,95;0,88;0
039177.png;True;157;3,97;0,89;0
039178.png;True;154;3,95;0,89;0
039179.png;True;154;3,98;0,89;0
039180.png;True;95;3,99;0,68;0
039181.png;True;158;3,94;0,89;0
039182.png;True;500;3,97;1,99;0
039183.png;True;136;3,96;0,87;0
039184.png;True;692;4,01;2,61;0
039185.png;True;145;3,98;0,88;0
039186.png;True;154;4,04;0,89;0
039187.png;True;158;3,95;0,89;0
039188.png;True;135;3,96;0,88;0
039189.png;True;155;3,98;0,89;0
039190.png;True;81;3,96;0,67;0
039191.png;True;440;3,96;1,8;0
039192.png;True;223;6,96;1,71;0
039193.png;True;118;4,28;0,69;0
039194.png;True;157;3,99;0,89;0
039195.png;True;154;3,99;0,89;0
039196.png;True;165;3,96;0,89;0
039198.png;True;405;4,07;1,73;0
039199.png;True;336;4,09;1,57;0
039200.png;True;154;3,98;0,89;0
039201.png;True;157;4;0,89;0
039202.png;True;157;3,99;0,89;0
039203.png;True;154;4,08;0,9;0
039204.png;True;158;3,99;0,89;0
039205.png;True;158;3,96;0,89;0
039206.png;True;234;3,98;1,11;0
039207.png;True;154;4,09;0,89;0
039208.png;True;229;4;1,11;0
039209.png;True;154;3,99;0,9;0
039210.png;True;154;3,97;0,89;0
039211.png;True;154;3,98;0,89;0
039212.png;True;154;3,99;0,88;0
039213.png;True;234;3,98;1,11;0
039214.png;True;138;3,98;0,88;0
039215.png;True;121;3,99;0,69;0
039216.png;True;154;3,98;0,88;0
039217.png;True;148;4,06;0,89;0
039219.png;True;154;3,98;0,89;0
039220.png;True;128;3,94;0,68;0
039221.png;True;154;4,01;0,89;0
039222.png;True;135;3,99;0,88;0
039224.png;True;155;3,99;0,89;0
039225.png;True;230;4,03;1,11;0
039226.png;True;154;4,04;0,89;0
039227.png;True;502;3,96;1,97;0
039228.png;True;520;4,03;1,97;0
039229.png;True;148;3,96;0,89;0
039230.png;True;155;3,99;0,89;0
039231.png;True;154;4,04;0,89;0
039232.png;True;154;3,99;0,89;0
039233.png;True;230;4,03;1,13;0
039234.png;True;443;3,96;1,78;0
039235.png;True;154;3,96;0,88;0
039236.png;True;670;3,99;2,46;0
039237.png;True;154;3,99;0,89;0
039238.png;True;223;3,99;1,1;0
039239.png;True;230;4,22;1,49;0
039240.png;True;155;3,98;0,93;0
039241.png;True;230;4,03;1,11;0
039242.png;True;149;3,95;0,88;0
039243.png;True;147;3,99;0,89;0
039244.png;True;157;3,97;0,89;0
039245.png;True;160;4,04;0,91;0
039246.png;True;154;4,07;0,89;0
039247.png;True;368;3,95;1,54;0
039248.png;True;138;3,99;0,88;0
039249.png;True;154;4,05;0,89;0
039250.png;True;121;4,04;0,83;0
039251.png;True;445;4,01;1,78;0
039252.png;True;154;3,97;0,89;0
039253.png;True;132;3,96;0,68;0
039254.png;True;140;4;0,88;0
039255.png;True;236;3,98;1,11;0
039256.png;True;140;3,96;0,89;0
039257.png;True;154;3,96;0,88;0
039258.png;True;157;4,03;0,89;0
039259.png;True;154;4,07;0,89;0
039260.png;True;154;3,97;0,9;0
039261.png;True;154;3,98;0,91;0
039262.png;True;446;3,99;1,75;0
039263.png;True;157;3,95;0,88;0
039264.png;True;158;3,96;0,88;0
039265.png;True;131;3,98;0,68;0
039266.png;True;154;3,96;0,9;0
039267.png;True;154;3,99;0,89;0
039268.png;True;158;4,06;0,89;0
039269.png;True;115;3,97;0,68;0
039270.png;True;158;3,96;0,89;0
039271.png;True;675;3,98;2,59;0
039272.png;True;161;3,97;0,89;0
039273.png;True;234;4,01;1,11;0
039274.png;True;154;3,96;0,89;0
039275.png;True;125;3,95;0,69;0
039276.png;True;160;4,35;0,89;0
039277.png;True;145;7,67;1,55;0
039278.png;True;154;4,65;0,99;0
039279.png;True;155;3,97;0,88;0
039280.png;True;445;4,28;1,84;0
039281.png;True;228;3,98;1,11;0
039282.png;True;154;3,98;0,89;0
039283.png;True;154;4,05;0,89;0
039284.png;True;154;3,97;0,88;0
039285.png;True;233;3,99;1,11;0
039286.png;True;583;3,99;2,19;0
039287.png;True;154;3,98;0,89;0
039288.png;True;154;7,37;1,4;0
039289.png;True;154;4,65;0,93;0
039290.png;True;2246;3,97;7,93;0
039291.png;True;2232;3,97;7,66;0
039292.png;True;2544;4,02;8,42;0
039293.png;True;2232;3,98;7,58;0
039294.png;True;2322;3,98;7,88;0
039295.png;True;2232;3,96;7,63;0
039296.png;True;2335;3,97;7,77;0
039297.png;True;118;3,97;0,68;0
039299.png;True;142;4;0,88;0
039300.png;True;2232;3,97;7,64;0
039302.png;True;2322;3,96;7,93;0
039303.png;True;2244;3,97;7,56;0
039304.png;True;2232;3,96;7,59;0
039305.png;True;2245;3,98;7,55;0
039306.png;True;2277;4,01;7,55;0
039307.png;True;2232;3,97;7,53;0
039308.png;True;2334;4,2;8,21;0
039309.png;True;2232;3,97;7,55;0
039310.png;True;2447;3,98;8,67;0
039311.png;True;154;4,07;0,9;0
039313.png;True;2551;4,08;8,68;0
039314.png;True;2187;3,99;7,34;0
039315.png;True;2232;4,05;7,53;0
039316.png;True;2447;3,95;8,17;0
039317.png;True;2232;4;7,57;0
039318.png;True;2447;4,07;8,17;0
039319.png;True;2447;3,98;8,2;0
039320.png;True;2232;3,97;8,18;0
039321.png;True;2232;3,98;7,64;0
039322.png;True;2334;4;7,75;0
039323.png;True;158;4;0,89;0
039324.png;True;2232;3,95;7,54;0
039325.png;True;2232;4,03;7,55;0
039326.png;True;2277;3,97;7,55;0
039327.png;True;2572;4,01;8,6;0
039328.png;True;2332;4,01;7,95;0
039329.png;True;2247;4,04;7,51;0
039330.png;True;2637;3,98;8,86;0
039331.png;True;2337;3,95;7,78;0
039332.png;True;2322;3,98;7,82;0
039333.png;True;2232;3,96;7,5;0
039334.png;True;223;3,96;1,1;0
039335.png;True;2992;3,98;9,89;0
039336.png;True;2277;3,97;7,56;0
039337.png;True;2232;3,98;7,57;0
039338.png;True;2246;3,95;7,53;0
039339.png;True;2232;4,23;7,64;0
039340.png;True;2277;4;7,6;0
039341.png;True;2232;4,08;7,57;0
039342.png;True;2277;3,98;7,54;0
039343.png;True;2187;3,94;7,26;0
039344.png;True;2246;3,97;7,55;0
039345.png;True;144;3,99;0,89;0
039346.png;True;2447;3,97;8,17;0
039347.png;True;2232;3,95;7,61;0
039348.png;True;2232;4,29;7,73;0
039349.png;True;2232;3,96;7,59;0
039350.png;True;2277;3,99;7,64;0
039351.png;True;2632;3,95;8,79;0
039352.png;True;2603;4,1;8,59;0
039353.png;True;2247;3,96;7,52;0
039355.png;True;2322;3,99;7,92;0
039357.png;True;2647;3,95;9,02;0
039358.png;True;154;4,01;0,88;0
039359.png;True;2246;4,06;7,5;0
039360.png;True;2201;3,98;7,34;0
039361.png;True;2521;3,97;8,44;0
039362.png;True;2232;3,95;7,51;0
039363.png;True;2544;3,98;8,45;0
039364.png;True;2201;4,35;7,92;0
039365.png;True;2232;3,96;7,58;0
039366.png;True;2447;3,95;8,76;0
039367.png;True;2334;4,06;7,77;0
039368.png;True;2246;3,95;7,53;0
039369.png;True;158;4,02;0,9;0
039370.png;True;2322;3,98;7,79;0
039372.png;True;2232;3,96;7,54;0
039373.png;True;2322;4,08;7,99;0
039374.png;True;2447;3,95;8,14;0
039375.png;True;2707;3,96;9,12;0
039376.png;True;2232;4,02;7,52;0
039377.png;True;2232;4,02;7,59;0
039378.png;True;2246;3,96;7,52;0
039379.png;True;2232;4,12;7,55;0
039380.png;True;2232;3,98;7,66;0
039381.png;True;128;4,04;0,69;0
039382.png;True;2232;4;7,51;0
039383.png;True;2322;3,99;7,79;0
039384.png;True;2217;3,98;7,59;0
039386.png;True;2277;3,95;7,55;0
039387.png;True;2334;4,03;7,75;0
039388.png;True;2447;3,97;8,18;0
039389.png;True;2247;3,92;7,48;0
039390.png;True;2335;3,96;7,79;0
039391.png;True;2232;4,07;7,55;0
039392.png;True;2232;4,84;7,57;0
039393.png;True;125;3,98;0,69;0
039394.png;True;2337;3,97;7,73;0
039395.png;True;2277;3,94;7,51;0
039396.png;True;2335;4,01;8,29;0
039397.png;True;2232;4,07;7,57;0
039398.png;True;2232;3,98;7,56;0
039399.png;True;2322;4;7,79;0
039400.png;True;2335;3,95;7,83;0
039401.png;True;2232;4,03;7,53;0
039402.png;True;2322;4,08;7,78;0
039403.png;True;2332;6,69;10,51;0
039404.png;True;158;4;0,89;0
039405.png;True;2232;3,99;7,54;0
039406.png;True;2337;3,96;7,77;0
039407.png;True;2322;4,03;7,83;0
039408.png;True;2246;4,06;7,6;0
039409.png;True;2650;3,98;8,85;0
039410.png;True;2232;3,96;7,5;0
039411.png;True;2447;4,01;8,21;0
039412.png;True;2447;3,96;8,2;0
039413.png;True;2245;3,98;7,59;0
039414.png;True;2232;3,97;7,62;0
039415.png;True;445;3,97;1,76;0
039416.png;True;230;4;1,11;0
039418.png;True;2232;3,97;7,79;0
039419.png;True;2232;3,98;7,89;0
039420.png;True;2337;3,99;7,76;0
039421.png;True;2232;3,96;7,55;0
039422.png;True;2232;4,51;7,86;0
039423.png;True;2335;3,99;7,79;0
039424.png;True;2277;4,01;7,56;0
039425.png;True;2232;3,96;7,51;0
039426.png;True;2232;3,98;7,59;0
039427.png;True;2334;3,98;7,81;0
039428.png;True;155;4,04;0,89;0
039429.png;True;2232;3,99;7,57;0
039430.png;True;2277;4,01;7,66;0
039431.png;True;2232;3,97;7,57;0
039432.png;True;2232;3,94;7,59;0
039433.png;True;2242;3,97;7,55;0
039434.png;True;2232;4,28;7,96;0
039435.png;True;2244;4,05;7,55;0
039437.png;True;2277;3,95;7,79;0
039438.png;True;2697;4,11;9,12;0
039439.png;True;2247;4,03;7,53;0
039440.png;True;446;3,96;1,75;0
039441.png;True;2277;3,97;7,54;0
039442.png;True;2232;3,98;7,54;0
039443.png;True;2322;3,95;7,81;0
039444.png;True;2232;3,99;7,58;0
039445.png;True;2232;4,08;7,55;0
039446.png;True;2332;3,98;7,74;0
039447.png;True;2232;4,37;7,64;0
039448.png;True;2277;3,97;7,61;0
039449.png;True;2322;4,06;7,79;0
039450.png;True;2232;4,93;7,9;0
039451.png;True;154;4,06;0,89;0
039452.png;True;2334;4,05;7,77;0
039453.png;True;2247;3,97;7,93;0
039454.png;True;2246;4,04;7,58;0
039455.png;True;2231;4,09;7,62;0
039456.png;True;2277;3,98;7,56;0
039457.png;True;2322;3,98;7,81;0
039458.png;True;2246;3,96;7,62;0
039459.png;True;2537;4,03;8,39;0
039461.png;True;2337;3,98;7,75;0
039462.png;True;2322;3,97;7,75;0
039463.png;True;525;4,07;1,97;0
039464.png;True;2232;3,96;7,62;0
039466.png;True;2232;4,01;7,52;0
039467.png;True;2232;3,95;7,47;0
039468.png;True;2247;4;7,83;0
039469.png;True;2232;3,97;7,59;0
039470.png;True;2232;3,99;7,5;0
039471.png;True;2321;4,03;7,78;0
039472.png;True;2231;3,99;7,64;0
039473.png;True;2322;3,98;7,82;0
039474.png;True;2232;4,03;7,54;0
039475.png;True;158;4,06;1,22;0
039477.png;True;2334;3,96;7,83;0
039478.png;True;2232;4,02;7,68;0
039479.png;True;2232;4,76;7,73;0
039480.png;True;2277;4,02;7,57;0
039482.png;True;2277;4,12;7,52;0
039483.png;True;2232;3,97;7,62;0
039484.png;True;2322;4,06;7,93;0
039485.png;True;2337;4,07;7,95;0
039486.png;True;2541;4,09;8,56;0
039487.png;True;2302;4,11;7,96;0
039488.png;True;154;4,07;0,91;0
039489.png;True;2334;3,94;7,86;0
039490.png;True;2332;4,04;7,78;0
039491.png;True;2246;4,02;7,72;0
039492.png;True;2337;3,96;7,76;0
039493.png;True;2334;3,97;7,75;0
039494.png;True;2412;3,98;8,01;0
039495.png;True;2242;6,73;10,15;0
039496.png;True;2322;4,01;7,79;0
039497.png;True;2277;3,97;7,57;0
039498.png;True;2232;3,99;7,61;0
039499.png;True;446;3,99;1,76;0
039500.png;True;2335;4,02;7,8;0
039501.png;True;2526;3,99;8,43;0
039502.png;True;2246;4,03;7,53;0
039503.png;True;2697;3,98;9,18;0
039504.png;True;2244;3,95;7,57;0
039505.png;True;2232;3,97;7,54;0
039506.png;True;2232;4,4;8,04;0
039507.png;True;2447;3,98;8,22;0
039508.png;True;2232;3,98;7,55;0
039509.png;True;2334;4,2;7,79;0
039510.png;True;158;5,1;0,89;0
039511.png;True;2334;4,04;7,78;0
039512.png;True;2232;3,97;7,56;0
039513.png;True;2246;3,95;7,56;0
039514.png;True;2232;4,02;7,58;0
039515.png;True;2337;4,03;7,78;0
039516.png;True;2334;3,97;7,76;0
039517.png;True;2527;3,97;8,5;0
039518.png;True;2335;3,99;7,75;0
039519.png;True;2742;4,02;9,09;0
039520.png;True;2247;4,05;7,57;0
039521.png;True;152;3,98;0,88;0
039522.png;True;2322;4;7,77;0
039523.png;True;2232;3,98;7,56;0
039524.png;True;2322;3,98;7,83;0
039525.png;True;2322;4,03;7,78;0
039526.png;True;2247;4,01;7,72;0
039527.png;True;2334;4,05;7,84;0
039528.png;True;2322;3,97;7,83;0
039529.png;True;2232;3,97;7,98;0
039530.png;True;2322;4,18;7,77;0
039531.png;True;2447;3,95;8,22;0
039532.png;True;154;4,14;0,89;0
039533.png;True;240;3,98;1,12;0
039534.png;True;2232;3,98;7,52;0
039535.png;True;2232;3,96;7,58;0
039536.png;True;2447;3,99;8,4;0
039537.png;True;2242;4,01;7,56;0
039538.png;True;2506;3,96;8,37;0
039539.png;True;2447;3,98;8,18;0
039540.png;True;2232;6,96;10,31;0
039541.png;True;2232;4,01;7,61;0
039542.png;True;2322;4,28;7,74;0
039543.png;True;2232;3,97;7,54;0
039544.png;True;142;4,02;0,88;0
039545.png;True;2232;4,03;7,58;0
039546.png;True;2447;3,99;8,21;0
039547.png;True;2232;3,93;7,55;0
039548.png;True;2232;3,96;7,53;0
039549.png;True;2277;3,93;7,54;0
039550.png;True;2335;3,98;8;0
039551.png;True;2277;3,97;8,5;0
039552.png;True;2232;4,06;7,53;0
039553.png;True;2242;3,98;7,57;0
039554.png;True;2611;3,99;8,65;0
039555.png;True;502;4,05;1,97;0
039556.png;True;2322;3,98;7,89;0
039557.png;True;2447;3,98;8,21;0
039558.png;True;2246;4,01;7,53;0
039559.png;True;2332;4,47;8;0
039560.png;True;2337;3,95;7,73;0
039561.png;True;2232;3,96;7,59;0
039562.png;True;2277;4,1;7,52;0
039563.png;True;2682;3,98;9,05;0
039564.png;True;2277;3,97;7,66;0
039565.png;True;2332;3,99;7,76;0
039566.png;True;155;3,97;0,89;0
039567.png;True;2232;4,16;7,6;0
039568.png;True;2322;3,96;7,75;0
039569.png;True;2201;3,98;7,35;0
039570.png;True;2337;3,93;7,74;0
039571.png;True;2232;4,32;7,56;0
039572.png;True;2337;4;7,8;0
039573.png;True;2322;3,98;7,81;0
039574.png;True;2277;3,96;7,55;0
039575.png;True;2277;4,08;7,58;0
039576.png;True;2447;3,98;8,2;0
039577.png;True;185;3,96;0,89;0
039578.png;True;2322;4;7,79;0
039579.png;True;2337;3,99;7,77;0
039580.png;True;2232;3,98;7,56;0
039581.png;True;2232;4,04;7,61;0
039582.png;True;2337;4,26;7,86;0
039583.png;True;2334;4,01;7,85;0
039584.png;True;2277;4;8,29;0
039585.png;True;2246;4;7,56;0
039586.png;True;2322;3,99;7,84;0
039587.png;True;2412;3,98;8,02;0
039588.png;True;154;4,05;0,89;0
039589.png;True;3352;3,98;11,22;0
039590.png;True;2482;4,05;8,47;0
039591.png;True;2246;3,97;7,54;0
039592.png;True;2479;3,99;8,25;0
039593.png;True;2322;4,02;7,78;0
039594.png;True;2247;3,98;7,54;0
039595.png;True;3142;3,98;10,32;0
039596.png;True;3170;3,94;10,54;0
039597.png;True;2332;4,06;7,85;0
039598.png;True;2232;3,96;7,51;0
039599.png;True;227;3,98;1,25;0
039600.png;True;2232;3,96;7,58;0
039601.png;True;2447;4,13;8,21;0
039602.png;True;2447;3,96;8,21;0
039603.png;True;2245;3,99;7,61;0
039604.png;True;2232;3,98;7,57;0
039605.png;True;2447;3,98;8,15;0
039606.png;True;2512;4;8,42;0
039607.png;True;2742;3,97;9,13;0
039608.png;True;2232;3,99;7,67;0
